Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	3/60	0.350853383186528589021691004745662212371826171875	0.57145818239306678254507687597651965916156768798828125	0.428616138493057852176804090049699880182743072509765625	0.67149228149285844491345187634578905999660491943359375	-0.2482863029389334	0.26005180985099247	SDCBP;LDLRAD4;ACVR2A
negative regulation of response to biotic stimulus (GO:0002832)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.385662372912718	0.25985475658111395	ITCH
regulation of telomerase RNA localization to Cajal body (GO:1904872)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.3656019521936254	0.25933069838473466	RUVBL2
positive regulation of translational initiation (GO:0045948)	1/22	0.54352307410335709558779626604518853127956390380859375	0.674401735515858913316833422868512570858001708984375	0.5887095134281603581172248595976270735263824462890625	0.7387878913585981255351953222998417913913726806640625	-0.42334278542896436	0.258104949686799	MTOR
cellular response to ammonium ion (GO:0071242)	1/24	0.5749520024544405583100115109118632972240447998046875	0.69503691435948200538774699452915228903293609619140625	0.61931318950924529875834423364722169935703277587890625	0.75632237337765884088724988032481633126735687255859375	-0.46377693288077443	0.2566860233948181	DHX8
negative regulation of lipid biosynthetic process (GO:0051055)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.3430691263611295	0.25645564998924686	FBXW7
epithelial to mesenchymal transition (GO:0001837)	2/38	0.385924080699172444841593687669956125319004058837890625	0.588320142108581745077344749006442725658416748046875	0.45055781134079264660385888419114053249359130859375	0.68000150777448886696419094732846133410930633544921875	-0.2691171306810321	0.25623035218864987	DDX17;NOTCH1
regulation of T cell activation (GO:0050863)	2/45	0.470495655786946243015478330562473274767398834228515625	0.631010391112082569264885023585520684719085693359375	0.53594602459587381559913410455919802188873291015625	0.71477425831567564795676616995478980243206024169921875	-0.33866538334244917	0.2553430490919707	DUSP3;HSPD1
midbrain dopaminergic neuron differentiation (GO:1904948)	1/12	0.34795771674846565080230220701196230947971343994140625	0.56835738796143331352794803024153225123882293701171875	0.39468102505814339764356191153638064861297607421875	0.66641728371829833665884734728024341166019439697265625	-0.2418534768204393	0.2553185023085479	LRP6
protein carboxylation (GO:0018214)	1/12	0.34795771674846565080230220701196230947971343994140625	0.56835738796143331352794803024153225123882293701171875	0.39468102505814339764356191153638064861297607421875	0.66641728371829833665884734728024341166019439697265625	-0.24154624304812242	0.2549941635078914	VKORC1L1
regulation of spindle organization (GO:0090224)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.35485051316734223	0.2517044311435514	RNF4
microtubule anchoring (GO:0034453)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.25328580931957534	0.2512877893581998	CLASP1
regulation of transcription involved in G1/S transition of mitotic cell cycle (GO:0000083)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.5200033812872773	0.2501844593650116	TFDP2
regulation of cellular protein catabolic process (GO:1903362)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.3342945318151435	0.24989634699526603	VPS35
microtubule polymerization (GO:0046785)	1/28	0.6314751398382354441451980164856649935245513916015625	0.73098031338850277816021616672514937818050384521484375	0.6738687286765518980047318109427578747272491455078125	0.78608872461658030328379709317232482135295867919921875	-0.5383697623996205	0.24748680574452095	CLASP1
positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.3307948270233917	0.24728020057410882	SUB1
embryonic digit morphogenesis (GO:0042733)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.31288247172263633	0.24677974324790009	CREBBP
positive regulation of phagocytosis (GO:0050766)	2/40	0.410747448750764798663936971934163011610507965087890625	0.6025307798428032324267178410082124173641204833984375	0.4758765657496251133551368184271268546581268310546875	0.6892074728163295471716764950542710721492767333984375	-0.2766112816035393	0.24612228253392698	ANO6;FCGR2B
error-free translesion synthesis (GO:0070987)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.3639036880149619	0.24519401141966884	RCHY1
glucose 6-phosphate metabolic process (GO:0051156)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.3088058121459293	0.24356436017415384	DDR2
ATP synthesis coupled proton transport (GO:0015986)	1/28	0.6314751398382354441451980164856649935245513916015625	0.73098031338850277816021616672514937818050384521484375	0.6738687286765518980047318109427578747272491455078125	0.78608872461658030328379709317232482135295867919921875	-0.5260153505207051	0.24180752331391636	ATP5G3
regulation of cholesterol homeostasis (GO:2000188)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.24178275180031727	0.23987547256619396	RORA
positive regulation of cellular catabolic process (GO:0031331)	5/107	0.32042003110222427864073324599303305149078369140625	0.56037711460262606966153953180764801800251007080078125	0.419131486063478331249854136331123299896717071533203125	0.6704699651434200546873398707248270511627197265625	-0.21072339023597225	0.23982904154389	ITCH;CNOT7;BNIP3;INSR;VPS35
PERK-mediated unfolded protein response (GO:0036499)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.24037766908711108	0.23848147370847858	EIF2AK3
regulation of vesicle fusion (GO:0031338)	3/62	0.370083656758540102682530914535163901746273040771484375	0.57893940762593587567863551157643087208271026611328125	0.448724132893515648135007722885347902774810791015625	0.68000150777448886696419094732846133410930633544921875	-0.23713719709048817	0.23572058679652447	TBCK;TBC1D8;TBC1D10A
regulation of interleukin-1 beta secretion (GO:0050706)	2/35	0.34787311177185120669719253783114254474639892578125	0.56835738796143331352794803024153225123882293701171875	0.41132245030876035674083368576248176395893096923828125	0.6695487183521675600417211171588860452175140380859375	-0.2230103485612481	0.23548052683747553	TLR4;FOXP1
negative regulation of ERAD pathway (GO:1904293)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.23674378161571608	0.2348762517976404	DERL2
RNA 3'-end processing (GO:0031123)	3/62	0.370083656758540102682530914535163901746273040771484375	0.57893940762593587567863551157643087208271026611328125	0.448724132893515648135007722885347902774810791015625	0.68000150777448886696419094732846133410930633544921875	-0.23344216219852296	0.23204762530564832	POLDIP3;CPSF2;WDR33
nuclear export (GO:0051168)	4/93	0.41081131084800837083292890383745543658733367919921875	0.6025307798428032324267178410082124173641204833984375	0.5033250407743035115259999656700529158115386962890625	0.70069302323536419851990331153501756489276885986328125	-0.26078870481089433	0.23200317814882804	XPO1;POLDIP3;XPO6;NUP88
negative regulation of cellular catabolic process (GO:0031330)	3/57	0.3219012950898523239828818987007252871990203857421875	0.56037711460262606966153953180764801800251007080078125	0.397989519176966288771524205003515817224979400634765625	0.66641728371829833665884734728024341166019439697265625	-0.20439763330168736	0.23168682620324904	KDM4A;DLC1;MTOR
regulation of muscle contraction (GO:0006937)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.47963018158229204	0.2307600719388706	PLCE1
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	6/125	0.2736154441161045003383378571015782654285430908203125	0.55007654172824038685263303705141879618167877197265625	0.37683644823944162371986976722837425768375396728515625	0.66641728371829833665884734728024341166019439697265625	-0.1773019077401779	0.22978888351078702	CREBBP;PSMD11;PDPK1;TRAF6;KRAS;PAK2
regulation of amyloid-beta formation (GO:1902003)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.3203619339878951	0.22724081088321296	ROCK2
regulation of homotypic cell-cell adhesion (GO:0034110)	1/10	0.299774889330257143793545537846512161195278167724609375	0.55806046649199914089223284463514573872089385986328125	0.3460602870411924047999718823120929300785064697265625	0.660114503554611875557611710974015295505523681640625	-0.1885711793628513	0.2271761226952115	PRKCA
positive regulation of exosomal secretion (GO:1903543)	1/16	0.43461737993450932915351359042688272893428802490234375	0.61432465415753301218870774391689337790012359619140625	0.4813627061450176380930088271270506083965301513671875	0.6892074728163295471716764950542710721492767333984375	-0.2724396336955815	0.22702101021725427	SDCBP
muscle organ development (GO:0007517)	3/61	0.360479316825866591411653416798799298703670501708984375	0.57893940762593587567863551157643087208271026611328125	0.438704373386693158298754724455648101866245269775390625	0.67149228149285844491345187634578905999660491943359375	-0.2210884235100541	0.22558109448031521	TCF12;LARGE1;FKTN
regulation of macromolecule biosynthetic process (GO:0010556)	1/14	0.392829470106009381868972241136361844837665557861328125	0.588320142108581745077344749006442725658416748046875	0.4396926771660043531397832339280284941196441650390625	0.67149228149285844491345187634578905999660491943359375	-0.23813839864317302	0.222511680621804	MITF
regulation of histone acetylation (GO:0035065)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.46188849420060196	0.22222417654753082	RUVBL2
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	3/56	0.31224534349269650324032454591360874474048614501953125	0.56037711460262606966153953180764801800251007080078125	0.38767767802401476018303583259694278240203857421875	0.66641728371829833665884734728024341166019439697265625	-0.18645053489509597	0.21702209128747368	PDPK1;LDLRAD4;TGFBR2
nuclear transport (GO:0051169)	1/23	0.55951736022685361060524655840708874166011810302734375	0.683589440106582291178938248776830732822418212890625	0.604306588900530794461474215495400130748748779296875	0.74787834868251434894403928410611115396022796630859375	-0.3731727004548614	0.21669419372892293	XPO1
positive regulation of response to external stimulus (GO:0032103)	4/91	0.39493539294715074294828127676737494766712188720703125	0.59116504743656583809041649146820418536663055419921875	0.486999399949511746488184371628449298441410064697265625	0.69596333285341405172630402375943958759307861328125	-0.23052523912405817	0.2141655751383234	PRKCA;TLR4;ETS1;SASH1
vesicle-mediated transport between endosomal compartments (GO:0098927)	1/24	0.5749520024544405583100115109118632972240447998046875	0.69503691435948200538774699452915228903293609619140625	0.61931318950924529875834423364722169935703277587890625	0.75632237337765884088724988032481633126735687255859375	-0.3803908295324427	0.21053442387062388	HOOK3
striated muscle contraction (GO:0006941)	3/62	0.370083656758540102682530914535163901746273040771484375	0.57893940762593587567863551157643087208271026611328125	0.448724132893515648135007722885347902774810791015625	0.68000150777448886696419094732846133410930633544921875	-0.21070365143201653	0.20944494986492143	PIK3CA;KCNQ1;ATP1B1
negative regulation of protein kinase activity (GO:0006469)	5/110	0.341237670339745446934642814085236750543117523193359375	0.56835738796143331352794803024153225123882293701171875	0.44159648553632491196907494668266735970973968505859375	0.6736815394364061848619940064963884651660919189453125	-0.1946241073725871	0.2092551817259761	PDPK1;NF1;SOCS6;PAK2;LRP6
cellular response to starvation (GO:0009267)	5/108	0.327344965276916088914305191792664118111133575439453125	0.5639466780026245462664746810332871973514556884765625	0.426639427603538179400999297286034561693668365478515625	0.67149228149285844491345187634578905999660491943359375	-0.1866222392090722	0.20840865461430544	SZT2;MTMR3;EIF2AK3;FNIP1;MTOR
response to amino acid (GO:0043200)	2/35	0.34787311177185120669719253783114254474639892578125	0.56835738796143331352794803024153225123882293701171875	0.41132245030876035674083368576248176395893096923828125	0.6695487183521675600417211171588860452175140380859375	-0.1966548239477033	0.2076512675178297	LAMTOR3;MTOR
tRNA methylation (GO:0030488)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.4303116967048787	0.20703192146951702	THUMPD3
positive regulation of interleukin-1 beta secretion (GO:0050718)	1/26	0.6042198930384305999297112066415138542652130126953125	0.712089672379721871919855402666144073009490966796875	0.64764338940004961830965157787431962788105010986328125	0.7708759080312181932725934530026279389858245849609375	-0.4097616370115386	0.20644491390540867	TLR4
regulation of membrane depolarization (GO:0003254)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.2584361082488513	0.20383627145522815	CAMK2D
mitotic spindle assembly (GO:0090307)	2/47	0.493362115346120677639163432104396633803844451904296875	0.6439555628549593624398994506918825209140777587890625	0.55861425162783573394875702433637343347072601318359375	0.72384886065750764227999525246559642255306243896484375	-0.2861978171019239	0.2022021522821176	CLASP1;CDC14B
cellular polysaccharide catabolic process (GO:0044247)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.29695017982850974	0.2000815275632786	PHKA1
positive regulation of cyclase activity (GO:0031281)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.20098182548812749	0.19939640031062647	NF1
regulation of potassium ion transport (GO:0043266)	2/37	0.37334091030471439065507865961990319192409515380859375	0.57911299838820073926370923800277523696422576904296875	0.437640605710390151461552932232734747231006622314453125	0.67149228149285844491345187634578905999660491943359375	-0.2008912451925699	0.1979307728083668	DLG1;ANK2
negative regulation of smoothened signaling pathway (GO:0045879)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.2920112570280471	0.19675373965284743	MEGF8
regulation of chemotaxis (GO:0050920)	1/25	0.589846555842521436119341160519979894161224365234375	0.70237339255562092343865288057713769376277923583984375	0.63375163159520797595547492164769209921360015869140625	0.76225794480280051335086000108276493847370147705078125	-0.37211508801772547	0.19643689462109276	PDGFRA
cellular response to interleukin-12 (GO:0071349)	2/47	0.493362115346120677639163432104396633803844451904296875	0.6439555628549593624398994506918825209140777587890625	0.55861425162783573394875702433637343347072601318359375	0.72384886065750764227999525246559642255306243896484375	-0.2768074934756693	0.19556777726458177	RALA;PAK2
B cell proliferation (GO:0042100)	1/30	0.65685596055412798222050696494989097118377685546875	0.746782669439514545928204825031571090221405029296875	0.698145337803819376887304315459914505481719970703125	0.79943500911588427637610720921657048165798187255859375	-0.4641272335577212	0.19506827757052733	HSPD1
cellular senescence (GO:0090398)	1/25	0.589846555842521436119341160519979894161224365234375	0.70237339255562092343865288057713769376277923583984375	0.63375163159520797595547492164769209921360015869140625	0.76225794480280051335086000108276493847370147705078125	-0.36933340403460674	0.19496846353335615	KAT6A
determination of left/right symmetry (GO:0007368)	2/43	0.447021008297518840368667270013247616589069366455078125	0.62548734900509239675869821439846418797969818115234375	0.5124904893513810844041245218249969184398651123046875	0.7063179810484474518972319856402464210987091064453125	-0.24048116929171892	0.19362333819532435	NOTCH1;MEGF8
inner mitochondrial membrane organization (GO:0007007)	2/37	0.37334091030471439065507865961990319192409515380859375	0.57911299838820073926370923800277523696422576904296875	0.437640605710390151461552932232734747231006622314453125	0.67149228149285844491345187634578905999660491943359375	-0.1964243250813416	0.19352968032252385	AFG3L2;ATP5G3
peripheral nervous system development (GO:0007422)	1/23	0.55951736022685361060524655840708874166011810302734375	0.683589440106582291178938248776830732822418212890625	0.604306588900530794461474215495400130748748779296875	0.74787834868251434894403928410611115396022796630859375	-0.3328674928595143	0.19328973661749754	NF1
regulation of keratinocyte differentiation (GO:0045616)	1/30	0.65685596055412798222050696494989097118377685546875	0.746782669439514545928204825031571090221405029296875	0.698145337803819376887304315459914505481719970703125	0.79943500911588427637610720921657048165798187255859375	-0.45973244034549693	0.1932211876343997	ROCK2
protein transport along microtubule (GO:0098840)	1/17	0.45442161502306699372155662786099128425121307373046875	0.62548734900509239675869821439846418797969818115234375	0.50102274237574395687744299721089191734790802001953125	0.69782700870515623758905121576390229165554046630859375	-0.24437861641836547	0.19274870811063774	ALPK3
positive regulation of Ras protein signal transduction (GO:0046579)	2/41	0.4229731347040830424788282471126876771450042724609375	0.61357874983655591449860366992652416229248046875	0.488267469122290520555651482936809770762920379638671875	0.69596333285341405172630402375943958759307861328125	-0.22357905079320378	0.19237783705775144	NOTCH1;AUTS2
regulation of retrograde protein transport, ER to cytosol (GO:1904152)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.19368943066350078	0.19216153081860715	DERL2
chaperone-mediated protein complex assembly (GO:0051131)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.25629788074302584	0.19159124079160045	HSPD1
global genome nucleotide-excision repair (GO:0070911)	2/33	0.322067640681923561540855871498933993279933929443359375	0.56037711460262606966153953180764801800251007080078125	0.384410988018104415875342283470672555267810821533203125	0.66641728371829833665884734728024341166019439697265625	-0.16883272273051622	0.19128640973336777	CUL4A;RBX1
regulation of lipid biosynthetic process (GO:0046890)	1/29	0.644391592972961557705957602593116462230682373046875	0.73788245957935050256537579116411507129669189453125	0.6862413283490795823382768503506667912006378173828125	0.79267645481512916116884071016102097928524017333984375	-0.43495622008725876	0.1911409341875586	MTOR
regulation of response to external stimulus (GO:0032101)	5/108	0.327344965276916088914305191792664118111133575439453125	0.5639466780026245462664746810332871973514556884765625	0.426639427603538179400999297286034561693668365478515625	0.67149228149285844491345187634578905999660491943359375	-0.17115816313238832	0.19113929109335653	PDGFRA;SEMA7A;TRAF3;OTUD7B;FOXP1
receptor metabolic process (GO:0043112)	3/59	0.341211275464181174044142608181573450565338134765625	0.56835738796143331352794803024153225123882293701171875	0.418464187771924678305168754377518780529499053955078125	0.6704699651434200546873398707248270511627197265625	-0.1775712360186176	0.19093407836369175	ARFGEF2;CALCRL;NEDD4
digestive tract morphogenesis (GO:0048546)	1/16	0.43461737993450932915351359042688272893428802490234375	0.61432465415753301218870774391689337790012359619140625	0.4813627061450176380930088271270506083965301513671875	0.6892074728163295471716764950542710721492767333984375	-0.2282478057557325	0.19019643632481656	PDGFRA
positive regulation of cell projection organization (GO:0031346)	3/64	0.389206945940641590997444154709228314459323883056640625	0.588320142108581745077344749006442725658416748046875	0.468540490615305171839821696266881190240383148193359375	0.68874730919078974711311502687749452888965606689453125	-0.20125492741307002	0.1899130212501669	RAP1A;RAPGEF1;RAPGEF2
positive regulation of mitotic nuclear division (GO:0045840)	2/41	0.4229731347040830424788282471126876771450042724609375	0.61357874983655591449860366992652416229248046875	0.488267469122290520555651482936809770762920379638671875	0.69596333285341405172630402375943958759307861328125	-0.21978218383425702	0.1891108357418105	INSR;PHIP
regulation of nitric oxide biosynthetic process (GO:0045428)	2/33	0.322067640681923561540855871498933993279933929443359375	0.56037711460262606966153953180764801800251007080078125	0.384410988018104415875342283470672555267810821533203125	0.66641728371829833665884734728024341166019439697265625	-0.16649336095018274	0.18863592759465517	INSR;TLR4
cardiac myofibril assembly (GO:0055003)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.2500442015712998	0.18691640638192816	PDGFRA
negative regulation of myoblast differentiation (GO:0045662)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.18832633325173379	0.18684073966834094	NOTCH1
cellular response to fatty acid (GO:0071398)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.1872272794236648	0.18575035561728395	PID1
negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)	1/18	0.473533103277828104626934191401232965290546417236328125	0.631010391112082569264885023585520684719085693359375	0.51993878604927601383423052539001218974590301513671875	0.7063179810484474518972319856402464210987091064453125	-0.2463256689029013	0.1841366788016721	DUSP3
protein targeting to lysosome (GO:0006622)	1/20	0.50977378964820641016331137507222592830657958984375	0.65230098586070173194428889473783783614635467529296875	0.55565026384769067302471512448391877114772796630859375	0.72229492101798264958034678784315474331378936767578125	-0.2713399766562998	0.18282567483114384	NEDD4
glucan catabolic process (GO:0009251)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6439555628549593624398994506918825209140777587890625	0.5381389442188175831205398935708217322826385498046875	0.71477425831567564795676616995478980243206024169921875	-0.2564838546874982	0.18193047592177886	PHKA1
pre-mRNA cleavage required for polyadenylation (GO:0098789)	1/13	0.370792897769820217757086311394232325255870819091796875	0.57893940762593587567863551157643087208271026611328125	0.417620788724371194700069054306368343532085418701171875	0.6695487183521675600417211171588860452175140380859375	-0.1831408422757109	0.1816961539230827	CPSF6
positive regulation of cAMP metabolic process (GO:0030816)	1/27	0.61809022821046999407457178676850162446498870849609375	0.72308228004205654659841684406273998320102691650390625	0.66100912699605285371973195651662535965442657470703125	0.7786970184390178406630411700461991131305694580078125	-0.3770193126220954	0.18139184530882402	RAPGEF3
adenylate cyclase-activating G-protein coupled receptor signaling pathway (GO:0007189)	4/79	0.299202408334357794483793213657918386161327362060546875	0.55806046649199914089223284463514573872089385986328125	0.385369251487023667390729997350717894732952117919921875	0.66641728371829833665884734728024341166019439697265625	-0.14956296951548106	0.18046791127870415	ABCA1;GNA13;CALCRL;RAPGEF2
regulation of telomere capping (GO:1904353)	1/24	0.5749520024544405583100115109118632972240447998046875	0.69503691435948200538774699452915228903293609619140625	0.61931318950924529875834423364722169935703277587890625	0.75632237337765884088724988032481633126735687255859375	-0.3231678123111475	0.17886327402289426	TNKS2
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/29	0.644391592972961557705957602593116462230682373046875	0.73788245957935050256537579116411507129669189453125	0.6862413283490795823382768503506667912006378173828125	0.79267645481512916116884071016102097928524017333984375	-0.40384660100913256	0.17746985333344592	SASH1
ventricular cardiac muscle tissue development (GO:0003229)	1/22	0.54352307410335709558779626604518853127956390380859375	0.674401735515858913316833422868512570858001708984375	0.5887095134281603581172248595976270735263824462890625	0.7387878913585981255351953222998417913913726806640625	-0.28857181788581354	0.17593736588891	PKP2
regulation of developmental growth (GO:0048638)	1/31	0.668884044054425697112264970201067626476287841796875	0.75325795785469751297824814173509366810321807861328125	0.70959847395038544437539940190617926418781280517578125	0.805371040522091963254069924005307257175445556640625	-0.43675537831521644	0.17563879994235376	INSR
transcription from RNA polymerase III promoter (GO:0006383)	1/28	0.6314751398382354441451980164856649935245513916015625	0.73098031338850277816021616672514937818050384521484375	0.6738687286765518980047318109427578747272491455078125	0.78608872461658030328379709317232482135295867919921875	-0.3810418341626599	0.17516367555938475	GTF3C3
selective autophagy (GO:0061912)	1/16	0.43461737993450932915351359042688272893428802490234375	0.61432465415753301218870774391689337790012359619140625	0.4813627061450176380930088271270506083965301513671875	0.6892074728163295471716764950542710721492767333984375	-0.20786232616099984	0.17320943590720997	WDFY3
monocarboxylic acid catabolic process (GO:0072329)	1/26	0.6042198930384305999297112066415138542652130126953125	0.712089672379721871919855402666144073009490966796875	0.64764338940004961830965157787431962788105010986328125	0.7708759080312181932725934530026279389858245849609375	-0.3431554436196317	0.17288757564250043	PPARD
dopamine metabolic process (GO:0042417)	1/21	0.52694888211670509736705980685655958950519561767578125	0.6618625810014731047914438022417016327381134033203125	0.5724987718837011296812988803139887750148773193359375	0.727365401971975078510013190680183470249176025390625	-0.26596584263684303	0.1703914780111172	GCH1
neurogenesis (GO:0022008)	2/51	0.53716728001415869897527954890392720699310302734375	0.67233912505048698537990503609762527048587799072265625	0.60154436424916168935084215263486839830875396728515625	0.74787834868251434894403928410611115396022796630859375	-0.2740642018596183	0.170316026504908	BTBD3;TRAK2
positive regulation of dendrite development (GO:1900006)	2/33	0.322067640681923561540855871498933993279933929443359375	0.56037711460262606966153953180764801800251007080078125	0.384410988018104415875342283470672555267810821533203125	0.66641728371829833665884734728024341166019439697265625	-0.15019732531136398	0.170172622023186	CUX1;CAPRIN1
cellular divalent inorganic cation homeostasis (GO:0072503)	5/102	0.286108899506326341821704772883094847202301025390625	0.55806046649199914089223284463514573872089385986328125	0.381397025320791949187793079545372165739536285400390625	0.66641728371829833665884734728024341166019439697265625	-0.13541907790076685	0.1694611012383312	STIM2;ATP13A1;ANK2;ATP1B1;ATP2C1
positive regulation of supramolecular fiber organization (GO:1902905)	4/85	0.347013216331666207725703543474082835018634796142578125	0.56835738796143331352794803024153225123882293701171875	0.43682998550303786533532957037095911800861358642578125	0.67149228149285844491345187634578905999660491943359375	-0.1592215649662649	0.1685188962426987	NCKAP1;COLGALT1;CLASP1;NCK1
positive regulation of protein dephosphorylation (GO:0035307)	2/32	0.309065513253628243450776835743454284965991973876953125	0.56037711460262606966153953180764801800251007080078125	0.370755395948155486163244631825364194810390472412109375	0.660114503554611875557611710974015295505523681640625	-0.14256628383227365	0.16740161668548126	DLC1;MTOR
positive regulation of histone acetylation (GO:0035066)	1/22	0.54352307410335709558779626604518853127956390380859375	0.674401735515858913316833422868512570858001708984375	0.5887095134281603581172248595976270735263824462890625	0.7387878913585981255351953222998417913913726806640625	-0.2739275950693092	0.16700903045164447	RUVBL2
carbohydrate biosynthetic process (GO:0016051)	2/37	0.37334091030471439065507865961990319192409515380859375	0.57911299838820073926370923800277523696422576904296875	0.437640605710390151461552932232734747231006622314453125	0.67149228149285844491345187634578905999660491943359375	-0.16757691183654377	0.1651073825185958	B4GALT1;B3GALT2
positive regulation of organelle assembly (GO:1902117)	2/48	0.504558425216918404743182691163383424282073974609375	0.65230098586070173194428889473783783614635467529296875	0.56964891589958155382333870875299908220767974853515625	0.727365401971975078510013190680183470249176025390625	-0.2401605379947497	0.16428701254498546	SDCBP;CNOT2
triglyceride homeostasis (GO:0070328)	1/29	0.644391592972961557705957602593116462230682373046875	0.73788245957935050256537579116411507129669189453125	0.6862413283490795823382768503506667912006378173828125	0.79267645481512916116884071016102097928524017333984375	-0.3736362758245412	0.16419396598842925	RORA
