Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
sulfur compound catabolic process (GO:0044273)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-0.699644376537446	0.7481816452836283	GALNS
odontogenesis (GO:0042476)	1/42	0.38771275337300814545216098849778063595294952392578125	0.50614261729944642898004758535535074770450592041015625	0.4153099793695103070234608821920119225978851318359375	0.54408542350263588982528517590253613889217376708984375	-0.7841500669204506	0.742974770264356	FGFR2
endothelial cell migration (GO:0043542)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-0.6946795952981991	0.7428724363188733	ADGRA2
regulation of cardiac muscle contraction (GO:0055117)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-0.6927450705895537	0.7408037055066294	SLC8A1
steroid metabolic process (GO:0008202)	2/100	0.323342299669263699701815539810922928154468536376953125	0.472727112342880062545447117372532375156879425048828125	0.36102362622727302010616767802275717258453369140625	0.51902962722210077561868502016295678913593292236328125	-0.6539504585956344	0.7383386882896079	CUBN;LRP2
regulation of cellular localization (GO:0060341)	1/41	0.3805119300643566848663112978101707994937896728515625	0.5011538119764129550759435005602426826953887939453125	0.407956154495857592490182241817819885909557342529296875	0.539162351147688401198365681921131908893585205078125	-0.7639613208473921	0.7381682666123427	WWC1
toll-like receptor signaling pathway (GO:0002224)	2/87	0.2676387223710448015623342143953777849674224853515625	0.432361901172395868275799557522987015545368194580078125	0.30214260867569120438957952501368708908557891845703125	0.484578523620496637303034503929666243493556976318359375	-0.5595655673620714	0.737573031749763	COLEC12;CHUK
negative regulation of JAK-STAT cascade (GO:0046426)	1/48	0.429200693275286260242040725643164478242397308349609375	0.53577830650441871096489876435953192412853240966796875	0.457563792332477403679291683147312141954898834228515625	0.5731141081326553976538207280100323259830474853515625	-0.8683571260340458	0.7344830749103154	FLRT2
negative regulation of TOR signaling (GO:0032007)	1/41	0.3805119300643566848663112978101707994937896728515625	0.5011538119764129550759435005602426826953887939453125	0.407956154495857592490182241817819885909557342529296875	0.539162351147688401198365681921131908893585205078125	-0.7576363723389739	0.7320568626060604	PREX1
organic cyclic compound biosynthetic process (GO:1901362)	1/38	0.358399619707739869323148695912095718085765838623046875	0.48583787570985215165109138979460112750530242919921875	0.385338246898081215885412120769615285098552703857421875	0.52717400382827894755877196075743995606899261474609375	-0.7127973267651986	0.7314060834863921	GPHN
mitotic spindle assembly (GO:0090307)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.8422033282172825	0.7256420218384723	CEP192
cilium assembly (GO:0060271)	5/289	0.2454170003008033784652752729016356170177459716796875	0.42005281129520966043600083139608614146709442138671875	0.30030481859621571683049978673807345330715179443359375	0.484578523620496637303034503929666243493556976318359375	-0.5164678165588742	0.7255321672363265	PKHD1;NOTCH1;CEP152;HAUS6;CEP192
calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	1/42	0.38771275337300814545216098849778063595294952392578125	0.50614261729944642898004758535535074770450592041015625	0.4153099793695103070234608821920119225978851318359375	0.54408542350263588982528517590253613889217376708984375	-0.7638376403676674	0.7237289382633026	CDH11
ameboidal-type cell migration (GO:0001667)	1/41	0.3805119300643566848663112978101707994937896728515625	0.5011538119764129550759435005602426826953887939453125	0.407956154495857592490182241817819885909557342529296875	0.539162351147688401198365681921131908893585205078125	-0.7464562263691554	0.7212541835360524	AMOTL1
anterior/posterior pattern specification (GO:0009952)	1/35	0.33550154436435930538351612995029427111148834228515625	0.47749404058766298231120117634418420493602752685546875	0.36186121994458420036977486233809031546115875244140625	0.51902962722210077561868502016295678913593292236328125	-0.6594708219959973	0.7202270243137846	ACVR2B
cellular response to interleukin-12 (GO:0071349)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.8313539877995954	0.7162942348462636	HNRNPDL
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/49	0.435837894510071099940518024595803581178188323974609375	0.5408766506765150250402029996621422469615936279296875	0.464304674826781837992939472314901649951934814453125	0.57813923826038404740756959654390811920166015625	-0.860166163425834	0.7143550156788769	FNIP2
postreplication repair (GO:0006301)	1/48	0.429200693275286260242040725643164478242397308349609375	0.53577830650441871096489876435953192412853240966796875	0.457563792332477403679291683147312141954898834228515625	0.5731141081326553976538207280100323259830474853515625	-0.8356889835977533	0.7068513586626439	DTL
mitotic cell cycle phase transition (GO:0044772)	4/222	0.257537424305282203196298951297649182379245758056640625	0.42433221313565139265477910157642327249050140380859375	0.307201077046226733724409996284521184861660003662109375	0.488386958412909966131820738155511207878589630126953125	-0.5159575740742524	0.6999430052862613	CEP152;HAUS6;CEP192;FBXL7
heart development (GO:0007507)	3/150	0.25268878705672370710288987538660876452922821044921875	0.421324053408031751200013559355284087359905242919921875	0.294568510245990122786707843260955996811389923095703125	0.477288098886818723531888508659903891384601593017578125	-0.5083835820031021	0.6993307462799122	NOTCH1;FLRT2;DLC1
negative regulation of protein catabolic process (GO:0042177)	1/40	0.373226790574193501015543006360530853271484375	0.498644441821197215158889548547449521720409393310546875	0.40051035570843451782963029472739435732364654541015625	0.5387777261430721775781194082810543477535247802734375	-0.7029254261496317	0.6927815279390087	EGFR
protein processing (GO:0016485)	2/102	0.331836821019084682315991585710435174405574798583984375	0.4773171732020393687179193875635974109172821044921875	0.369935479415887058518563890174846164882183074951171875	0.51902962722210077561868502016295678913593292236328125	-0.6269376571952449	0.691582411430394	CPXM1;PCSK6
carboxylic acid transmembrane transport (GO:1905039)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-0.6460849766432797	0.6909066048816185	LRP2
protein complex subunit organization (GO:0071822)	1/46	0.415692151529247488905838281425531022250652313232421875	0.5268986843742513581645425801980309188365936279296875	0.443827931118659868570119897412951104342937469482421875	0.56546118715547477595606551403761841356754302978515625	-0.7869347839451654	0.6907794690318465	COL5A2
negative regulation of Ras protein signal transduction (GO:0046580)	1/38	0.358399619707739869323148695912095718085765838623046875	0.48583787570985215165109138979460112750530242919921875	0.385338246898081215885412120769615285098552703857421875	0.52717400382827894755877196075743995606899261474609375	-0.6705526994942896	0.6880585901382079	DLC1
mitochondrial translation (GO:0032543)	2/108	0.35712758925284437960812056189752183854579925537109375	0.48583787570985215165109138979460112750530242919921875	0.396365900909796564643983174391905777156352996826171875	0.5373040503192214600858278572559356689453125	-0.6658540601653391	0.6856047352859638	GATB;MRPS6
wound healing (GO:0042060)	1/51	0.44888263912702353053418846684508025646209716796875	0.55382109303275861567072979596559889614582061767578125	0.477537527264442929197940657104481942951679229736328125	0.591142030829022502302905195392668247222900390625	-0.8551773755278433	0.6849917827078876	FUT10
cellular response to calcium ion (GO:0071277)	1/43	0.394830232107888423609409755954402498900890350341796875	0.51093650455148209577060924857505597174167633056640625	0.4225729602061998324558089734637178480625152587890625	0.54923374231883814733379267636337317526340484619140625	-0.7350539442979768	0.6830851883747074	CPNE1
protein N-linked glycosylation via asparagine (GO:0018279)	1/45	0.408818987151914392530471786812995560467243194580078125	0.52130572480334402829527107314788736402988433837890625	0.436830840384223650918471548720845021307468414306640625	0.55943016950760249272889268468134105205535888671875	-0.7591017222904796	0.6790034303233322	FUT8
positive regulation of ion transport (GO:0043270)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.7721829630248643	0.6653125055972517	CACNA1D
regulation of stress-activated MAPK cascade (GO:0032872)	1/42	0.38771275337300814545216098849778063595294952392578125	0.50614261729944642898004758535535074770450592041015625	0.4153099793695103070234608821920119225978851318359375	0.54408542350263588982528517590253613889217376708984375	-0.6976650900974165	0.6610310728815812	EGFR
determination of heart left/right asymmetry (GO:0061371)	1/41	0.3805119300643566848663112978101707994937896728515625	0.5011538119764129550759435005602426826953887939453125	0.407956154495857592490182241817819885909557342529296875	0.539162351147688401198365681921131908893585205078125	-0.6806840563376083	0.6577026300494618	NOTCH1
negative regulation of protein secretion (GO:0050709)	1/43	0.394830232107888423609409755954402498900890350341796875	0.51093650455148209577060924857505597174167633056640625	0.4225729602061998324558089734637178480625152587890625	0.54923374231883814733379267636337317526340484619140625	-0.7008149193742357	0.6512668831044226	RAB11FIP3
proteolysis (GO:0006508)	5/292	0.251913726139241067603080637127277441322803497314453125	0.421324053408031751200013559355284087359905242919921875	0.307560541971060585897390637910575605928897857666015625	0.488386958412909966131820738155511207878589630126953125	-0.472368016083454	0.6512389545732267	CPNE1;CPXM1;PCSK6;ADAMTS12;TRABD2B
regulation of intracellular transport (GO:0032386)	1/41	0.3805119300643566848663112978101707994937896728515625	0.5011538119764129550759435005602426826953887939453125	0.407956154495857592490182241817819885909557342529296875	0.539162351147688401198365681921131908893585205078125	-0.6723302026125063	0.6496308212346495	WWC1
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	1/54	0.467888748917135777194431511816219426691532135009765625	0.5710938392132611785001472526346333324909210205078125	0.496779698012973280896176220267079770565032958984375	0.60836027428013161877373704555793665349483489990234375	-0.8512314326306138	0.6465313217485451	GHR
cellular metal ion homeostasis (GO:0006875)	2/97	0.310551367232589969891165537774213589727878570556640625	0.464707971774714290180696707466267980635166168212890625	0.347571167244188738987276110492530278861522674560546875	0.5128836229085889097945027970126830041408538818359375	-0.5515434577078167	0.6449782051919148	PKHD1;SLC8A1
cellular glucose homeostasis (GO:0001678)	1/34	0.32768946155662892483206860561040230095386505126953125	0.472727112342880062545447117372532375156879425048828125	0.353839055811477731783298850132268853485584259033203125	0.51495909692681196556662825969397090375423431396484375	-0.5780539881528487	0.6449284081296648	PAX2
negative regulation of ERBB signaling pathway (GO:1901185)	1/44	0.401865326898282748668833619376528076827526092529296875	0.51733184009561916649744262031163088977336883544921875	0.42974621306096894013393239220022223889827728271484375	0.55563525193497553811283751201699487864971160888671875	-0.7064632864366126	0.6440389571080256	EGFR
response to estradiol (GO:0032355)	1/31	0.303700291361842455994946021746727637946605682373046875	0.457710906595134525698398419990553520619869232177734375	0.329165857551551421789071127932402305305004119873046875	0.4991339128312379802565601494279690086841583251953125	-0.5397822549692413	0.6432660418906299	EGFR
transmembrane transport (GO:0055085)	6/379	0.2778762160992034324635824305005371570587158203125	0.440882568029970889345037221573875285685062408447265625	0.3426293687450294722651733536622487008571624755859375	0.51116423643746722316194563973112963140010833740234375	-0.502154302883378	0.643048521315466	SLC22A23;SLC22A13;SLC22A5;SLC33A1;WWP1;ASIC2
polyol metabolic process (GO:0019751)	1/48	0.429200693275286260242040725643164478242397308349609375	0.53577830650441871096489876435953192412853240966796875	0.457563792332477403679291683147312141954898834228515625	0.5731141081326553976538207280100323259830474853515625	-0.7591201506576138	0.6420870927009883	PLCH1
positive regulation of multi-organism process (GO:0043902)	1/38	0.358399619707739869323148695912095718085765838623046875	0.48583787570985215165109138979460112750530242919921875	0.385338246898081215885412120769615285098552703857421875	0.52717400382827894755877196075743995606899261474609375	-0.6150374285381237	0.6310940009358265	LHFPL2
cellular response to retinoic acid (GO:0071300)	1/43	0.394830232107888423609409755954402498900890350341796875	0.51093650455148209577060924857505597174167633056640625	0.4225729602061998324558089734637178480625152587890625	0.54923374231883814733379267636337317526340484619140625	-0.678162289638083	0.6302158079139062	PAX2
regulation of cellular metabolic process (GO:0031323)	1/42	0.38771275337300814545216098849778063595294952392578125	0.50614261729944642898004758535535074770450592041015625	0.4153099793695103070234608821920119225978851318359375	0.54408542350263588982528517590253613889217376708984375	-0.6611305869220485	0.6264149767431937	RSPO1
apoptotic process (GO:0006915)	4/232	0.28315027369993284178661951955291442573070526123046875	0.446714740315957870020469044902711175382137298583984375	0.335231235888980794168645616082358174026012420654296875	0.50760808180711036730059504407108761370182037353515625	-0.4953150032483433	0.6249773363172169	PLAG1;DLC1;MTOR;TNFRSF21
regulation of dendrite morphogenesis (GO:0048814)	1/45	0.408818987151914392530471786812995560467243194580078125	0.52130572480334402829527107314788736402988433837890625	0.436830840384223650918471548720845021307468414306640625	0.55943016950760249272889268468134105205535888671875	-0.6943592405973903	0.6210923943364699	NEDD4
regulation of focal adhesion assembly (GO:0051893)	1/45	0.408818987151914392530471786812995560467243194580078125	0.52130572480334402829527107314788736402988433837890625	0.436830840384223650918471548720845021307468414306640625	0.55943016950760249272889268468134105205535888671875	-0.6924944496034602	0.6194243708759328	DLC1
regulation of phosphoprotein phosphatase activity (GO:0043666)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-0.5759643298237913	0.6159213943016416	MTOR
regulation of protein modification process (GO:0031399)	1/43	0.394830232107888423609409755954402498900890350341796875	0.51093650455148209577060924857505597174167633056640625	0.4225729602061998324558089734637178480625152587890625	0.54923374231883814733379267636337317526340484619140625	-0.6623005327682979	0.6154754867940747	FNIP2
myeloid cell differentiation (GO:0030099)	1/45	0.408818987151914392530471786812995560467243194580078125	0.52130572480334402829527107314788736402988433837890625	0.436830840384223650918471548720845021307468414306640625	0.55943016950760249272889268468134105205535888671875	-0.6877690971732788	0.6151976244263285	SLC25A38
regulation of insulin secretion (GO:0050796)	2/99	0.319084781843906595266702197477570734918117523193359375	0.468619116108327571357250462824595160782337188720703125	0.356550349537291533241756269489997066557407379150390625	0.51788850966092392358319784761988557875156402587890625	-0.538554496196361	0.6151899596233223	KCNC2;CACNA1D
actin filament bundle assembly (GO:0051017)	1/38	0.358399619707739869323148695912095718085765838623046875	0.48583787570985215165109138979460112750530242919921875	0.385338246898081215885412120769615285098552703857421875	0.52717400382827894755877196075743995606899261474609375	-0.5980536704902744	0.6136668537086738	RHOBTB1
cellular response to amino acid starvation (GO:0034198)	1/40	0.373226790574193501015543006360530853271484375	0.498644441821197215158889548547449521720409393310546875	0.40051035570843451782963029472739435732364654541015625	0.5387777261430721775781194082810543477535247802734375	-0.6222840365721531	0.6133038721190611	MTOR
positive regulation of protein localization to cell periphery (GO:1904377)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.710583357073597	0.6122383118612248	EGFR
cellular response to transforming growth factor beta stimulus (GO:0071560)	2/101	0.3275931181704405670274127260199747979640960693359375	0.472727112342880062545447117372532375156879425048828125	0.365485470299443282460316595461335964500904083251953125	0.51902962722210077561868502016295678913593292236328125	-0.5484418708974751	0.6120517682288504	TGFBRAP1;PDE3A
regulation of blood vessel endothelial cell migration (GO:0043535)	1/51	0.44888263912702353053418846684508025646209716796875	0.55382109303275861567072979596559889614582061767578125	0.477537527264442929197940657104481942951679229736328125	0.591142030829022502302905195392668247222900390625	-0.7623754052635803	0.610657979137739	ETS1
positive regulation of apoptotic process (GO:0043065)	5/308	0.28723055971144340059453270441736094653606414794921875	0.446978894026561379693163189585902728140354156494140625	0.3466246831948611717422181754955090582370758056640625	0.51199641949997920509218829465680755674839019775390625	-0.48919896916882716	0.6102610585117996	BARD1;PREX1;TIAM1;ARHGEF26;DLC1
positive regulation of mitotic cell cycle (GO:0045931)	1/53	0.461627028901861802268058454501442611217498779296875	0.56562114083754166937723084629396907985210418701171875	0.49044526065675630999152190270251594483852386474609375	0.6030931356168902635062067929538898169994354248046875	-0.788859832398024	0.6097870811562263	MEIS2
interleukin-1-mediated signaling pathway (GO:0070498)	2/96	0.306276357245527874884061247939825989305973052978515625	0.461124708421439433170263555439305491745471954345703125	0.3430661264643521946027249214239418506622314453125	0.51116423643746722316194563973112963140010833740234375	-0.5152606732007355	0.6096911861361143	CHUK;PELI2
receptor internalization (GO:0031623)	1/51	0.44888263912702353053418846684508025646209716796875	0.55382109303275861567072979596559889614582061767578125	0.477537527264442929197940657104481942951679229736328125	0.591142030829022502302905195392668247222900390625	-0.7567798106244753	0.6061759424786362	NEDD4
Golgi to plasma membrane transport (GO:0006893)	1/40	0.373226790574193501015543006360530853271484375	0.498644441821197215158889548547449521720409393310546875	0.40051035570843451782963029472739435732364654541015625	0.5387777261430721775781194082810543477535247802734375	-0.61492870101253	0.6060546812121226	STEAP2
DNA replication-independent nucleosome assembly (GO:0006336)	1/40	0.373226790574193501015543006360530853271484375	0.498644441821197215158889548547449521720409393310546875	0.40051035570843451782963029472739435732364654541015625	0.5387777261430721775781194082810543477535247802734375	-0.6140955037647783	0.6052335078117892	CENPO
JAK-STAT cascade (GO:0007259)	1/41	0.3805119300643566848663112978101707994937896728515625	0.5011538119764129550759435005602426826953887939453125	0.407956154495857592490182241817819885909557342529296875	0.539162351147688401198365681921131908893585205078125	-0.6254533022175458	0.6043365905394025	GHR
regulation of reactive oxygen species metabolic process (GO:2000377)	1/50	0.442398247810125988532803376074298284947872161865234375	0.54810075313485107084687797396327368915081024169921875	0.470962245127748146966695230730692856013774871826171875	0.58544594260222171389074219405301846563816070556640625	-0.7402197075238358	0.6036823255030153	PAX2
cell morphogenesis involved in neuron differentiation (GO:0048667)	2/98	0.314820991714364672997561456213588826358318328857421875	0.468619116108327571357250462824595160782337188720703125	0.352066054462544297809500903895241208374500274658203125	0.51495909692681196556662825969397090375423431396484375	-0.5220062184503764	0.6033092517642862	FGFR2;PAX2
cellular response to ionizing radiation (GO:0071479)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.6999431330392886	0.6030706994541197	INTS7
heart contraction (GO:0060047)	1/45	0.408818987151914392530471786812995560467243194580078125	0.52130572480334402829527107314788736402988433837890625	0.436830840384223650918471548720845021307468414306640625	0.55943016950760249272889268468134105205535888671875	-0.6713499943833969	0.6005110194697203	SLC8A1
actin filament bundle organization (GO:0061572)	1/36	0.343223239407171420989328680661856196820735931396484375	0.47928442941698234935898881303728558123111724853515625	0.36978433142202227212891330054844729602336883544921875	0.51902962722210077561868502016295678913593292236328125	-0.5524564426816414	0.590782666300711	RHOBTB1
positive regulation of receptor-mediated endocytosis (GO:0048260)	1/42	0.38771275337300814545216098849778063595294952392578125	0.50614261729944642898004758535535074770450592041015625	0.4153099793695103070234608821920119225978851318359375	0.54408542350263588982528517590253613889217376708984375	-0.6158229450012281	0.5834864146383125	DAB2
regulation of calcium ion transport (GO:0051924)	1/53	0.461627028901861802268058454501442611217498779296875	0.56562114083754166937723084629396907985210418701171875	0.49044526065675630999152190270251594483852386474609375	0.6030931356168902635062067929538898169994354248046875	-0.7528450913251352	0.5819477579513994	CACNA1D
DNA biosynthetic process (GO:0071897)	1/40	0.373226790574193501015543006360530853271484375	0.498644441821197215158889548547449521720409393310546875	0.40051035570843451782963029472739435732364654541015625	0.5387777261430721775781194082810543477535247802734375	-0.5901432051314873	0.5816268641657953	BARD1
cytoplasmic microtubule organization (GO:0031122)	1/49	0.435837894510071099940518024595803581178188323974609375	0.5408766506765150250402029996621422469615936279296875	0.464304674826781837992939472314901649951934814453125	0.57813923826038404740756959654390811920166015625	-0.6993661831278565	0.580813059099892	FIGN
nucleocytoplasmic transport (GO:0006913)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.671771105514977	0.5787976927737705	BACH2
negative regulation of protein kinase activity (GO:0006469)	2/110	0.365483688221518610017568562398082576692104339599609375	0.492345707702435519959038856541155837476253509521484375	0.40506493602749815696739688064553774893283843994140625	0.539162351147688401198365681921131908893585205078125	-0.5742238914891096	0.5779756576215067	PREX1;FLRT2
substantia nigra development (GO:0021762)	1/44	0.401865326898282748668833619376528076827526092529296875	0.51733184009561916649744262031163088977336883544921875	0.42974621306096894013393239220022223889827728271484375	0.55563525193497553811283751201699487864971160888671875	-0.6304731291216071	0.5747634227565004	CCDC14
adherens junction organization (GO:0034332)	1/45	0.408818987151914392530471786812995560467243194580078125	0.52130572480334402829527107314788736402988433837890625	0.436830840384223650918471548720845021307468414306640625	0.55943016950760249272889268468134105205535888671875	-0.637772920981706	0.5704769050019334	CDH11
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	8/513	0.2465271277554777207274838701778207905590534210205078125	0.420229575242957953395972481303033418953418731689453125	0.31833242677317230562294980700244195759296417236328125	0.494438699326619157670137383320252411067485809326171875	-0.40716434018363323	0.5701454014067393	DAB2;NOTCH1;TRIM28;WWP1;PRICKLE1;BEND5;GLI3;PAX2
cellular response to starvation (GO:0009267)	2/108	0.35712758925284437960812056189752183854579925537109375	0.48583787570985215165109138979460112750530242919921875	0.396365900909796564643983174391905777156352996826171875	0.5373040503192214600858278572559356689453125	-0.5532434739054138	0.5696538748767593	MTOR;CPEB4
negative regulation of protein phosphorylation (GO:0001933)	3/179	0.3441884693021088903464033137424848973751068115234375	0.48018015049391105097953413860523141920566558837890625	0.39259028030439335754664398336899466812610626220703125	0.53465747183729395164419884167728014290332794189453125	-0.5337035422930494	0.5692299966559157	PREX1;FLRT2;PRR5L
endosome to lysosome transport (GO:0008333)	1/49	0.435837894510071099940518024595803581178188323974609375	0.5408766506765150250402029996621422469615936279296875	0.464304674826781837992939472314901649951934814453125	0.57813923826038404740756959654390811920166015625	-0.6826800526395089	0.5669554795839186	TGFBRAP1
peptidyl-asparagine modification (GO:0018196)	1/46	0.415692151529247488905838281425531022250652313232421875	0.5268986843742513581645425801980309188365936279296875	0.443827931118659868570119897412951104342937469482421875	0.56546118715547477595606551403761841356754302978515625	-0.6454182224138317	0.5665547718546036	FUT8
interleukin-12-mediated signaling pathway (GO:0035722)	1/47	0.422485747822554269514938596330466680228710174560546875	0.53076388064882051853743405445129610598087310791015625	0.450738560936891186070596404533716849982738494873046875	0.5684058553311306383193368674255907535552978515625	-0.6513795124004266	0.5612283050019706	HNRNPDL
translesion synthesis (GO:0019985)	1/43	0.394830232107888423609409755954402498900890350341796875	0.51093650455148209577060924857505597174167633056640625	0.4225729602061998324558089734637178480625152587890625	0.54923374231883814733379267636337317526340484619140625	-0.6028554570004432	0.5602332136332726	DTL
carboxylic acid transport (GO:0046942)	1/52	0.455291944227010192403071187072782777249813079833984375	0.56033025169183081626300690913922153413295745849609375	0.4840315327139290690894313229364342987537384033203125	0.5976842323186983829685914315632544457912445068359375	-0.710973878927009	0.5594059293313074	SLC16A4
protein import (GO:0017038)	1/57	0.48624213246746783578799977476592175662517547607421875	0.5853060734166029011049658947740681469440460205078125	0.51531695565939461545212907367385923862457275390625	0.62283214771221040439996841087122447788715362548828125	-0.7670551798615453	0.5530840360981714	PRICKLE1
cardiac muscle tissue development (GO:0048738)	1/37	0.35085558806953953681073699044645763933658599853515625	0.4830237433557409421069905874901451170444488525390625	0.377609606579728696029718548743403516709804534912109375	0.52335985659601647057570517063140869140625	-0.5270670956658702	0.5520398351806491	NOTCH1
response to organonitrogen compound (GO:0010243)	1/52	0.455291944227010192403071187072782777249813079833984375	0.56033025169183081626300690913922153413295745849609375	0.4840315327139290690894313229364342987537384033203125	0.5976842323186983829685914315632544457912445068359375	-0.7002900511697072	0.5509997181152092	MTOR
regulation of response to external stimulus (GO:0032101)	2/108	0.35712758925284437960812056189752183854579925537109375	0.48583787570985215165109138979460112750530242919921875	0.396365900909796564643983174391905777156352996826171875	0.5373040503192214600858278572559356689453125	-0.5311513986153634	0.5469065007338554	ADGRA2;ADAMTS12
regulation of ion transport (GO:0043269)	1/51	0.44888263912702353053418846684508025646209716796875	0.55382109303275861567072979596559889614582061767578125	0.477537527264442929197940657104481942951679229736328125	0.591142030829022502302905195392668247222900390625	-0.6804522844614216	0.5450380666270424	NEDD4
post-Golgi vesicle-mediated transport (GO:0006892)	1/59	0.498126150964092795359050569459213875234127044677734375	0.59287406250381191608056496988865546882152557373046875	0.527296231875895582419389029382728040218353271484375	0.6316693594703901570852622171514667570590972900390625	-0.7727105143576799	0.5385034401694425	STEAP2
positive regulation of cellular component organization (GO:0051130)	2/107	0.352934750321163781539013371002511121332645416259765625	0.48508084775374038510875607244088314473628997802734375	0.39199471713792644056439939959091134369373321533203125	0.53465747183729395164419884167728014290332794189453125	-0.5137043182157661	0.5350087060389269	DAB2;FNIP2
intrinsic apoptotic signaling pathway (GO:0097193)	2/102	0.331836821019084682315991585710435174405574798583984375	0.4773171732020393687179193875635974109172821044921875	0.369935479415887058518563890174846164882183074951171875	0.51902962722210077561868502016295678913593292236328125	-0.4813530112118957	0.5309862510612152	PRODH;FNIP2
regulation of axonogenesis (GO:0050770)	1/56	0.48019546923250544523398275487124919891357421875	0.5822811781453847146394764422439038753509521484375	0.50921458845404166115855559837655164301395416259765625	0.6189878972765112674636611700407229363918304443359375	-0.7042619705991083	0.5166198410912034	ROBO1
positive regulation of response to stimulus (GO:0048584)	1/55	0.474077950295092087618087361988727934658527374267578125	0.57580475044031242948250337576610036194324493408203125	0.503035819627783542529186888714320957660675048828125	0.61348858594408139932596668586484156548976898193359375	-0.689671567843095	0.5147594915599195	EGFR
negative regulation of protein metabolic process (GO:0051248)	1/44	0.401865326898282748668833619376528076827526092529296875	0.51733184009561916649744262031163088977336883544921875	0.42974621306096894013393239220022223889827728271484375	0.55563525193497553811283751201699487864971160888671875	-0.5622868183504246	0.512602173444281	EGFR
positive regulation of protein transport (GO:0051222)	1/57	0.48624213246746783578799977476592175662517547607421875	0.5853060734166029011049658947740681469440460205078125	0.51531695565939461545212907367385923862457275390625	0.62283214771221040439996841087122447788715362548828125	-0.7070479132291556	0.5098158826515682	PRR5L
regulation of organelle organization (GO:0033043)	2/114	0.382068431934725560861210169605328701436519622802734375	0.50186668251479016333860272425226867198944091796875	0.4222811830221167017640482299611903727054595947265625	0.54923374231883814733379267636337317526340484619140625	-0.5295595918809731	0.5095186978575097	ZEB2;PDE4DIP
macromolecular complex assembly (GO:0065003)	2/121	0.4106333853236840969458398831193335354328155517578125	0.5231695106830098751515834010206162929534912109375	0.45178111871744175420673172993701882660388946533203125	0.56923653275952934560422136200941167771816253662109375	-0.5714950226782404	0.5086616989872687	PDE4DIP;APBA1
alpha-amino acid catabolic process (GO:1901606)	1/40	0.373226790574193501015543006360530853271484375	0.498644441821197215158889548547449521720409393310546875	0.40051035570843451782963029472739435732364654541015625	0.5387777261430721775781194082810543477535247802734375	-0.5143513878867884	0.5069287966287143	PRODH
phosphatidylinositol-mediated signaling (GO:0048015)	1/57	0.48624213246746783578799977476592175662517547607421875	0.5853060734166029011049658947740681469440460205078125	0.51531695565939461545212907367385923862457275390625	0.62283214771221040439996841087122447788715362548828125	-0.6994474296341765	0.5043355648682142	PLCH1
I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/58	0.492218757115707339355736849029199220240116119384765625	0.589152878775297761393403561669401824474334716796875	0.52134386079536287894597990089096128940582275390625	0.628579630536197697665556916035711765289306640625	-0.7038970964327528	0.4989448099039329	CHUK
