Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
positive regulation of DNA biosynthetic process (GO:2000573)	1/56	0.34990822316949554693366053470526821911334991455078125	0.436460574355184760531045640163938514888286590576171875	0.33638019534965213352961654891259968280792236328125	0.419143221238214902513163906405679881572723388671875	-0.8042018636150692	0.8444798140623139	RGCC
negative regulation of neuron projection development (GO:0010977)	1/52	0.32957361757278957892225434989086352288722991943359375	0.41994100279886759086167558052693493664264678955078125	0.31697097363279613801978484843857586383819580078125	0.403044988024460593134534747150610201060771942138671875	-0.7542723016573301	0.8372087107832831	EPHA4
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	1/62	0.379266782176750749666638284907094202935695648193359375	0.462329341909675506361310226566274650394916534423828125	0.364474331219800884440473964787088334560394287109375	0.442924521976689022917383908861665986478328704833984375	-0.8628088163513412	0.8365064440026514	GHR
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/48	0.30860723991110361463796607495169155299663543701171875	0.4023829205470743630712604499422013759613037109375	0.296999696721351569284053084629704244434833526611328125	0.385544160760390386410989549403893761336803436279296875	-0.705907060401936	0.8299249626778925	PTPRD
negative regulation of cell migration (GO:0030336)	2/122	0.23954113526527243127617339268908835947513580322265625	0.351267276704324948877200540664489381015300750732421875	0.2224651996601493542105032474864856339991092681884765625	0.329371311918414344521721659475588239729404449462890625	-0.5740376863307322	0.8203171449976974	TCAF1;MAGI2
cellular protein localization (GO:0034613)	4/328	0.2430924495280485653214697094881557859480381011962890625	0.352335789909938856823146124952472746372222900390625	0.214099191959282564301503271053661592304706573486328125	0.325144204005088088837993609558907337486743927001953125	-0.5722266463242677	0.809307846500262	USP6NL;SEPT11;SEPT6;TBC1D4
response to retinoic acid (GO:0032526)	1/58	0.35984454466972237707267368023167364299297332763671875	0.444624672995049652346466473318287171423435211181640625	0.345878949032445481837072520647780038416385650634765625	0.4264756111371845737068042581086046993732452392578125	-0.777626792655842	0.794799250436604	PTK2B
positive regulation of protein kinase B signaling (GO:0051897)	2/128	0.256523457736481164115360797950415872037410736083984375	0.35992589789423046209293488573166541755199432373046875	0.23830178898264231523995704264962114393711090087890625	0.33903356648155591468452030312619172036647796630859375	-0.5839551327325055	0.7944914930921088	FGFR2;HBEGF
regulation of vesicle-mediated transport (GO:0060627)	2/139	0.287689304453986938181486721077817492187023162841796875	0.38576520369966427193020308550330810248851776123046875	0.267464981607991758583153796280384995043277740478515625	0.361929963544194543967336130663170479238033294677734375	-0.6320372530433561	0.7874388976218994	USP6NL;TBC1D4
positive regulation of cytosolic calcium ion concentration (GO:0007204)	2/134	0.273528038893212810389599098925828002393245697021484375	0.37313651548438275806773845033603720366954803466796875	0.254197357369835064133667401620186865329742431640625	0.3520573728831049020726595699670724570751190185546875	-0.6053942828051483	0.7848035708249694	CACNA2D1;GPR157
cellular amide metabolic process (GO:0043603)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.8184323510348042	0.7832677451235692	GHR
mitochondrial respiratory chain complex I biogenesis (GO:0097031)	1/65	0.393448235845694604950750772331957705318927764892578125	0.470860971904583813785194479351048357784748077392578125	0.37807638981580227177659025983302854001522064208984375	0.450636505032976419915513588421163149178028106689453125	-0.8380517262636027	0.7817394839896252	NDUFS3
anion transport (GO:0006820)	1/57	0.354895389310713349484416312407120130956172943115234375	0.440353900511715801169287942684604786336421966552734375	0.34114652543095191905564433909603394567966461181640625	0.422405981121220630569723653024993836879730224609375	-0.754401280699895	0.7815085866444726	VDAC1
cellular defense response (GO:0006968)	1/57	0.354895389310713349484416312407120130956172943115234375	0.440353900511715801169287942684604786336421966552734375	0.34114652543095191905564433909603394567966461181640625	0.422405981121220630569723653024993836879730224609375	-0.7536444707785667	0.7807245828694166	PTK2B
iron ion homeostasis (GO:0055072)	1/64	0.38875721732058832191825104018789716064929962158203125	0.468095424937034876311514608460129238665103912353515625	0.373574715582729754981272662917035631835460662841796875	0.4479859394183141052536711868015117943286895751953125	-0.824405466786389	0.7788984912910897	BMP6
stress-activated MAPK cascade (GO:0051403)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.8137071401144411	0.7787455567006085	MAP2K3
positive regulation of type I interferon production (GO:0032481)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.8117027255833662	0.7768272634561358	LRRFIP1
positive regulation of cellular amide metabolic process (GO:0034250)	1/62	0.379266782176750749666638284907094202935695648193359375	0.462329341909675506361310226566274650394916534423828125	0.364474331219800884440473964787088334560394287109375	0.442924521976689022917383908861665986478328704833984375	-0.8004175009269041	0.7760171022003172	EPHA4
mitochondrial respiratory chain complex I assembly (GO:0032981)	1/65	0.393448235845694604950750772331957705318927764892578125	0.470860971904583813785194479351048357784748077392578125	0.37807638981580227177659025983302854001522064208984375	0.450636505032976419915513588421163149178028106689453125	-0.8276504903433604	0.7720371511307736	NDUFS3
cellular response to organic substance (GO:0071310)	2/134	0.273528038893212810389599098925828002393245697021484375	0.37313651548438275806773845033603720366954803466796875	0.254197357369835064133667401620186865329742431640625	0.3520573728831049020726595699670724570751190185546875	-0.5946486466888473	0.7708734531572196	GHR;PPARA
response to lipid (GO:0033993)	2/141	0.293346717796380829224034414437483064830303192138671875	0.390247042840732139001858058691141195595264434814453125	0.272773130987794265589485576128936372697353363037109375	0.366180084830031005171946389964432455599308013916015625	-0.6269342069754266	0.7688721317270568	NR1D2;PPARA
IRE1-mediated unfolded protein response (GO:0036498)	1/58	0.35984454466972237707267368023167364299297332763671875	0.444624672995049652346466473318287171423435211181640625	0.345878949032445481837072520647780038416385650634765625	0.4264756111371845737068042581086046993732452392578125	-0.7495770838581858	0.7661301153992148	DNAJB9
NADH dehydrogenase complex assembly (GO:0010257)	1/65	0.393448235845694604950750772331957705318927764892578125	0.470860971904583813785194479351048357784748077392578125	0.37807638981580227177659025983302854001522064208984375	0.450636505032976419915513588421163149178028106689453125	-0.8197108140581988	0.7646309752973567	NDUFS3
establishment of protein localization to organelle (GO:0072594)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.7955425740152534	0.7613614458310056	HK2
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	2/143	0.298998306933352109293622334007523022592067718505859375	0.395535876884927695140703463039244525134563446044921875	0.278080285024962792217451124088256619870662689208984375	0.3703552328774899482510818415903486311435699462890625	-0.6282463408037383	0.7584927186585121	PTPRD;TGFB2
positive regulation of gene expression (GO:0010628)	8/772	0.239596542647284638238858178738155402243137359619140625	0.351267276704324948877200540664489381015300750732421875	0.1948269145232768284614621734363026916980743408203125	0.3098325594844564268015574270975776016712188720703125	-0.5305708198643132	0.7580789733027176	MAP2K3;IVNS1ABP;TOX3;RGCC;ESRRB;NR1D2;NGF;PPARA
action potential (GO:0001508)	1/55	0.34488275620437336410617490400909446179866790771484375	0.431103445255466677377143014382454566657543182373046875	0.331579718219369989906653017897042445838451385498046875	0.4144746477742125012611040801857598125934600830078125	-0.7040836547016432	0.7495327874612145	SCN7A
ubiquitin-dependent ERAD pathway (GO:0030433)	1/59	0.36475597709365203957787571198423393070697784423828125	0.448813402471855471542738769130664877593517303466796875	0.350577705047843135588436780381016433238983154296875	0.430470022847507738372740959675866179168224334716796875	-0.7411437604419862	0.7474632745687894	DNAJB9
regulation of primary metabolic process (GO:0080090)	2/140	0.29051866708461915322914137504994869232177734375	0.38867576775493262175587005913257598876953125	0.270119114489822120805939675847184844315052032470703125	0.36427492011198869814592171678668819367885589599609375	-0.6017411133563857	0.7438046361350787	NR1D2;PPARA
neutrophil chemotaxis (GO:0030593)	1/54	0.33981869627352867535563518686103634536266326904296875	0.42749047079185908959431117182248272001743316650390625	0.326744851811629544169335304104606620967388153076171875	0.4101690692954498285160980231012217700481414794921875	-0.6796485332710654	0.7335739207286412	TGFB2
protein targeting to membrane (GO:0006612)	1/62	0.379266782176750749666638284907094202935695648193359375	0.462329341909675506361310226566274650394916534423828125	0.364474331219800884440473964787088334560394287109375	0.442924521976689022917383908861665986478328704833984375	-0.752944096579615	0.7299909050838057	ZDHHC2
regulation of DNA binding (GO:0051101)	1/53	0.334715748942218505046497512012138031423091888427734375	0.42287428667218185385223705452517606317996978759765625	0.321875352172038498022033081724657677114009857177734375	0.405783029447655374521986004765494726598262786865234375	-0.6522084184193028	0.7138249073753966	NGF
glycerophospholipid metabolic process (GO:0006650)	1/65	0.393448235845694604950750772331957705318927764892578125	0.470860971904583813785194479351048357784748077392578125	0.37807638981580227177659025983302854001522064208984375	0.450636505032976419915513588421163149178028106689453125	-0.7613808213011384	0.7102204216167117	GPCPD1
establishment of protein localization to mitochondrion (GO:0072655)	1/50	0.31917060490627335855862156677176244556903839111328125	0.41115863950808140270254398274119012057781219482421875	0.307056588604293467792416549855261109769344329833984375	0.394261996249256008173489362889085896313190460205078125	-0.6198781717855613	0.7079191632588401	HK2
muscle organ development (GO:0007517)	1/61	0.374466813394352671107156993457465432584285736083984375	0.45789724332159187358826102354214526712894439697265625	0.3598751613878377053623580650310032069683074951171875	0.43869079590666171242219206760637462139129638671875	-0.7142086704803237	0.7015329633613291	HBEGF
neutrophil migration (GO:1990266)	1/59	0.36475597709365203957787571198423393070697784423828125	0.448813402471855471542738769130664877593517303466796875	0.350577705047843135588436780381016433238983154296875	0.430470022847507738372740959675866179168224334716796875	-0.6953824272050283	0.7013117479479193	TGFB2
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.726024625052472	0.6948303916017263	RGCC
extracellular matrix organization (GO:0030198)	3/230	0.257923791538705093895345044074929319322109222412109375	0.360430200367802655581073167923022992908954620361328125	0.2330223806478775305794925998270628042519092559814453125	0.33814615732317709895227153538144193589687347412109375	-0.511846724734694	0.6935989511446939	TGFB2;COL8A1;JAM2
diterpenoid metabolic process (GO:0016101)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.7209088644748856	0.6899344338024875	DHRS3
cell morphogenesis (GO:0000902)	1/60	0.369629972144845886372621635018731467425823211669921875	0.45339227352486288769028988099307753145694732666015625	0.355243030645634949582500894393888302147388458251953125	0.434390441618496658815473665526951663196086883544921875	-0.6913374362716205	0.6880555530952748	TGFB2
neuron differentiation (GO:0030182)	2/140	0.29051866708461915322914137504994869232177734375	0.38867576775493262175587005913257598876953125	0.270119114489822120805939675847184844315052032470703125	0.36427492011198869814592171678668819367885589599609375	-0.556460362627187	0.6878336686002287	PTPRD;TGFB2
cholesterol metabolic process (GO:0008203)	1/69	0.411857329406866423671118582205963321030139923095703125	0.4869655798598220286521609523333609104156494140625	0.395764922578640376826797364628873765468597412109375	0.4674700787215171349231468411744572222232818603515625	-0.7686217541145898	0.6818276616517239	DHCR24
nuclear import (GO:0051170)	1/72	0.4252988929571817067198935546912252902984619140625	0.4973763069271301962004372398951090872287750244140625	0.408703486212354916151667794110835529863834381103515625	0.47702286224587420182530195233994163572788238525390625	-0.7958499923817735	0.6804223604621051	BACH2
cellular protein complex assembly (GO:0043623)	2/145	0.304642941212991846811064533540047705173492431640625	0.399865039634405283752727200408116914331912994384765625	0.2833854026260536063119843674940057098865509033203125	0.375302777888600724853773726863437332212924957275390625	-0.5711209541703608	0.67884286024249	SEPT11;SEPT6
granulocyte chemotaxis (GO:0071621)	1/57	0.354895389310713349484416312407120130956172943115234375	0.440353900511715801169287942684604786336421966552734375	0.34114652543095191905564433909603394567966461181640625	0.422405981121220630569723653024993836879730224609375	-0.6505013587707801	0.6738753108049067	TGFB2
renal system development (GO:0072001)	1/60	0.369629972144845886372621635018731467425823211669921875	0.45339227352486288769028988099307753145694732666015625	0.355243030645634949582500894393888302147388458251953125	0.434390441618496658815473665526951663196086883544921875	-0.6612223216926354	0.6580833995114638	TGFB2
DNA recombination (GO:0006310)	1/56	0.34990822316949554693366053470526821911334991455078125	0.436460574355184760531045640163938514888286590576171875	0.33638019534965213352961654891259968280792236328125	0.419143221238214902513163906405679881572723388671875	-0.6241170345143372	0.6553755482368099	BARD1
regulation of mRNA splicing, via spliceosome (GO:0048024)	1/61	0.374466813394352671107156993457465432584285736083984375	0.45789724332159187358826102354214526712894439697265625	0.3598751613878377053623580650310032069683074951171875	0.43869079590666171242219206760637462139129638671875	-0.6654206414758268	0.6536108196255704	MBNL1
fibroblast growth factor receptor signaling pathway (GO:0008543)	1/79	0.455487397814086258929222594815655611455440521240234375	0.5187983874716426413442604825831949710845947265625	0.437836120127955641390116170441615395247936248779296875	0.497253726420584796219515055781812407076358795166015625	-0.8280264719690364	0.6511494431398732	FGFR2
positive regulation of growth (GO:0045927)	1/72	0.4252988929571817067198935546912252902984619140625	0.4973763069271301962004372398951090872287750244140625	0.408703486212354916151667794110835529863834381103515625	0.47702286224587420182530195233994163572788238525390625	-0.7528718929513927	0.6436776722136611	TGFB2
regulation of hydrolase activity (GO:0051336)	1/81	0.4638195675860588007566320811747573316097259521484375	0.52373884186751140656923553251544944941997528076171875	0.4458954353222857047711613631690852344036102294921875	0.503017795105446641201751845073886215686798095703125	-0.8268759200766191	0.6352554176388848	EPHA4
protein homotetramerization (GO:0051289)	1/58	0.35984454466972237707267368023167364299297332763671875	0.444624672995049652346466473318287171423435211181640625	0.345878949032445481837072520647780038416385650634765625	0.4264756111371845737068042581086046993732452392578125	-0.6190378081824358	0.632708119861644	TK1
retinoid metabolic process (GO:0001523)	1/76	0.442747362755863738126294038011110387742519378662109375	0.50870680433487758254074151409440673887729644775390625	0.425528985794690062238743166744825430214405059814453125	0.48797298662559207560462937181000597774982452392578125	-0.7752122658462022	0.6316088129682603	DHRS3
negative regulation of cellular catabolic process (GO:0031330)	1/57	0.354895389310713349484416312407120130956172943115234375	0.440353900511715801169287942684604786336421966552734375	0.34114652543095191905564433909603394567966461181640625	0.422405981121220630569723653024993836879730224609375	-0.6073261556224118	0.6291487271500308	PLIN5
DNA synthesis involved in DNA repair (GO:0000731)	1/66	0.398103486422541286149368033875362016260623931884765625	0.474446914475844305769669517758302390575408935546875	0.38254602255925040932282854555523954331874847412109375	0.454586411500418396958167477350798435509204864501953125	-0.6771308248722152	0.6236668036209384	BARD1
dicarboxylic acid metabolic process (GO:0043648)	1/60	0.369629972144845886372621635018731467425823211669921875	0.45339227352486288769028988099307753145694732666015625	0.355243030645634949582500894393888302147388458251953125	0.434390441618496658815473665526951663196086883544921875	-0.6211018281194362	0.618153363977966	GHR
cellular respiration (GO:0045333)	1/58	0.35984454466972237707267368023167364299297332763671875	0.444624672995049652346466473318287171423435211181640625	0.345878949032445481837072520647780038416385650634765625	0.4264756111371845737068042581086046993732452392578125	-0.6013072188830934	0.6145859831014288	NDUFS3
regulation of actin filament-based process (GO:0032970)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.6383301942710986	0.6109038227519323	CCDC88A
gland development (GO:0048732)	1/76	0.442747362755863738126294038011110387742519378662109375	0.50870680433487758254074151409440673887729644775390625	0.425528985794690062238743166744825430214405059814453125	0.48797298662559207560462937181000597774982452392578125	-0.7470398160380765	0.6086551416118162	FGFR2
positive regulation of defense response (GO:0031349)	1/75	0.438435221672768715706069997395388782024383544921875	0.50621679214664094814679629052989184856414794921875	0.421367602106959393548635262050083838403224945068359375	0.485560322740441474564931922941468656063079833984375	-0.7360444359101678	0.6069004383319327	PDE2A
nucleic acid metabolic process (GO:0090304)	1/81	0.4638195675860588007566320811747573316097259521484375	0.52373884186751140656923553251544944941997528076171875	0.4458954353222857047711613631690852344036102294921875	0.503017795105446641201751845073886215686798095703125	-0.7891611559591291	0.6062806855794627	TK1
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	1/71	0.420852631358592355059755618640338070690631866455078125	0.494627594624640398723869338937220163643360137939453125	0.404421414124210676366288907956914044916629791259765625	0.473899968884377964517540249289595521986484527587890625	-0.7004621731218985	0.6062307837516508	RNF144B
regulation of protein phosphorylation (GO:0001932)	3/262	0.3244807259826025802595950153772719204425811767578125	0.41438014789986044039693524609901942312717437744140625	0.294771083188919369444391804790939204394817352294921875	0.385193663524833695976923308990080840885639190673828125	-0.5341011343261262	0.601146390737985	CCDC88A;TGFB2;BMP6
regulation of myeloid cell differentiation (GO:0045637)	1/66	0.398103486422541286149368033875362016260623931884765625	0.474446914475844305769669517758302390575408935546875	0.38254602255925040932282854555523954331874847412109375	0.454586411500418396958167477350798435509204864501953125	-0.6459843598688394	0.5949795609800314	PTK2B
stress-activated protein kinase signaling cascade (GO:0031098)	1/71	0.420852631358592355059755618640338070690631866455078125	0.494627594624640398723869338937220163643360137939453125	0.404421414124210676366288907956914044916629791259765625	0.473899968884377964517540249289595521986484527587890625	-0.6843868820295852	0.5923180605641947	MAP2K3
positive regulation of transcription, DNA-templated (GO:0045893)	11/1121	0.239711381686325941675619333182112313807010650634765625	0.351267276704324948877200540664489381015300750732421875	0.1852758099079142850573731493568629957735538482666015625	0.30535905742244917604466536431573331356048583984375	-0.41338936088996486	0.5904521495842563	MAP2K3;IVNS1ABP;TOX3;RGCC;ESRRB;NAMPT;NR1D2;PPARA;FGFR2;BMP6;RGMA
lymphocyte differentiation (GO:0030098)	1/74	0.43408993208809476538334592987666837871074676513671875	0.50415956679522810901517004822380840778350830078125	0.41717636590810858177036379856872372329235076904296875	0.4835639604828763093991028654272668063640594482421875	-0.701124076031903	0.585090530127318	DNAJB9
positive regulation of catabolic process (GO:0009896)	1/63	0.384030157760885282325347134246840141713619232177734375	0.463823527285409042963948422766407020390033721923828125	0.36904077238372867686422296173986978828907012939453125	0.444809102566700531600218937455792911350727081298828125	-0.6066613224723287	0.5805956295664273	BARD1
B cell activation (GO:0042113)	1/74	0.43408993208809476538334592987666837871074676513671875	0.50415956679522810901517004822380840778350830078125	0.41717636590810858177036379856872372329235076904296875	0.4835639604828763093991028654272668063640594482421875	-0.6952461661377064	0.5801853934566447	DNAJB9
positive regulation of protein polymerization (GO:0032273)	1/65	0.393448235845694604950750772331957705318927764892578125	0.470860971904583813785194479351048357784748077392578125	0.37807638981580227177659025983302854001522064208984375	0.450636505032976419915513588421163149178028106689453125	-0.6161245519631358	0.5747245357663064	PTK2B
glucose homeostasis (GO:0042593)	1/75	0.438435221672768715706069997395388782024383544921875	0.50621679214664094814679629052989184856414794921875	0.421367602106959393548635262050083838403224945068359375	0.485560322740441474564931922941468656063079833984375	-0.6969911568660413	0.5746993224565423	HK2
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	1/80	0.459669438254700246648809525140677578747272491455078125	0.5215480164812944519070470050792209804058074951171875	0.4418801848498947748566934023983776569366455078125	0.5004017448396120837372791356756351888179779052734375	-0.7377815664540646	0.5734389963495873	NGF
regulation of cardiac conduction (GO:1903779)	1/68	0.407307765292238055376827787767979316413402557373046875	0.483038354818935589118922280249535106122493743896484375	0.391390065436678258325997603606083430349826812744140625	0.463695057445060621059695904477848671376705169677734375	-0.6355864313179428	0.5708749610215468	TRDN
regulation of actin filament polymerization (GO:0030833)	1/69	0.411857329406866423671118582205963321030139923095703125	0.4869655798598220286521609523333609104156494140625	0.395764922578640376826797364628873765468597412109375	0.4674700787215171349231468411744572222232818603515625	-0.6369038297450651	0.5649835521925185	PTK2B
regulation of endothelial cell proliferation (GO:0001936)	1/80	0.459669438254700246648809525140677578747272491455078125	0.5215480164812944519070470050792209804058074951171875	0.4418801848498947748566934023983776569366455078125	0.5004017448396120837372791356756351888179779052734375	-0.7240474516025338	0.5627641877147445	RGCC
transmembrane transport (GO:0055085)	4/379	0.3299028047411443065328739976393990218639373779296875	0.41994100279886759086167558052693493664264678955078125	0.29373513800482708990813307536882348358631134033203125	0.384265479873277138178622180930688045918941497802734375	-0.5058973933599415	0.5610185563177199	SLC24A2;ABCC1;ATP8A1;TRDN
axon guidance (GO:0007411)	2/159	0.343872899044862123663079955804278142750263214111328125	0.431103445255466677377143014382454566657543182373046875	0.320382761752229627827404101481079123914241790771484375	0.405783029447655374521986004765494726598262786865234375	-0.5216949333913492	0.5569005609585352	EPHA4;CXCL12
negative regulation of mitotic cell cycle phase transition (GO:1901991)	1/80	0.459669438254700246648809525140677578747272491455078125	0.5215480164812944519070470050792209804058074951171875	0.4418801848498947748566934023983776569366455078125	0.5004017448396120837372791356756351888179779052734375	-0.7159727627534523	0.5564881546990283	RGCC
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	1/75	0.438435221672768715706069997395388782024383544921875	0.50621679214664094814679629052989184856414794921875	0.421367602106959393548635262050083838403224945068359375	0.485560322740441474564931922941468656063079833984375	-0.6648844807838478	0.5482259808524184	RIC8B
negative regulation of phosphatase activity (GO:0010923)	1/69	0.411857329406866423671118582205963321030139923095703125	0.4869655798598220286521609523333609104156494140625	0.395764922578640376826797364628873765468597412109375	0.4674700787215171349231468411744572222232818603515625	-0.6159002749265828	0.546351754963781	TGFB2
regulation of Notch signaling pathway (GO:0008593)	1/71	0.420852631358592355059755618640338070690631866455078125	0.494627594624640398723869338937220163643360137939453125	0.404421414124210676366288907956914044916629791259765625	0.473899968884377964517540249289595521986484527587890625	-0.6295099348524502	0.5448235691074761	TGFB2
positive regulation of binding (GO:0051099)	1/82	0.46793802766194769748864246139419265091419219970703125	0.52537285693729618429870242835022509098052978515625	0.4498820748635896649147980497218668460845947265625	0.50414135644732738228412927128374576568603515625	-0.715397793826286	0.5432869714747152	NGF
positive regulation of cellular protein localization (GO:1903829)	1/67	0.40272323990860403597480399184860289096832275390625	0.47856336665876408886788340169005095958709716796875	0.3869838396761540177948290875065140426158905029296875	0.459397314706098292003133565231109969317913055419921875	-0.5966325266347559	0.5426406853085384	CCDC88A
sensory perception of sound (GO:0007605)	1/82	0.46793802766194769748864246139419265091419219970703125	0.52537285693729618429870242835022509098052978515625	0.4498820748635896649147980497218668460845947265625	0.50414135644732738228412927128374576568603515625	-0.7125908191738876	0.5411553004364926	ROR1
ephrin receptor signaling pathway (GO:0048013)	1/83	0.472025058576755862649321215940290130674839019775390625	0.5279521982185515494023775318055413663387298583984375	0.4538403054092847721534553784294985234737396240234375	0.50665237500752702271000771361286751925945281982421875	-0.720808167412382	0.5411274173422718	EPHA4
positive regulation of inflammatory response (GO:0050729)	1/74	0.43408993208809476538334592987666837871074676513671875	0.50415956679522810901517004822380840778350830078125	0.41717636590810858177036379856872372329235076904296875	0.4835639604828763093991028654272668063640594482421875	-0.6456106927940244	0.5387644147674835	PDE2A
positive regulation of neurogenesis (GO:0050769)	1/70	0.416372197127470311528441015980206429958343505859375	0.49082836424616882453619837178848683834075927734375	0.400108632271417186121453823943738825619220733642578125	0.470716037966373124223906643237569369375705718994140625	-0.6140659917725703	0.5380297088441041	NGF
negative regulation of protein phosphorylation (GO:0001933)	2/179	0.39860152826396200165248728808364830911159515380859375	0.474446914475844305769669517758302390575408935546875	0.372385043824873085416271578651503659784793853759765625	0.447780216257057828155296874683699570596218109130859375	-0.5815130528282311	0.5348716569925535	NTF3;PPM1E
regulation of defense response (GO:0031347)	1/76	0.442747362755863738126294038011110387742519378662109375	0.50870680433487758254074151409440673887729644775390625	0.425528985794690062238743166744825430214405059814453125	0.48797298662559207560462937181000597774982452392578125	-0.6508357660869132	0.5302723186490426	NR1D2
mitotic spindle organization (GO:0007052)	1/75	0.438435221672768715706069997395388782024383544921875	0.50621679214664094814679629052989184856414794921875	0.421367602106959393548635262050083838403224945068359375	0.485560322740441474564931922941468656063079833984375	-0.6397191051403438	0.5274760413600501	GPSM2
regulation of type I interferon production (GO:0032479)	1/86	0.484099950213974172807951390495873056352138519287109375	0.53941259797213370053015069061075337231159210205078125	0.46554654088115210441856106626801192760467529296875	0.51678731725283111320123907717061229050159454345703125	-0.7196572825406614	0.5220853679733656	LRRFIP1
transforming growth factor beta receptor signaling pathway (GO:0007179)	1/77	0.447026606586387653674563580352696590125560760498046875	0.5121275687106188190256261805188842117786407470703125	0.429660727523075269829178068903274834156036376953125	0.49175524585570207225515559912309981882572174072265625	-0.6436518373070433	0.5182280146194492	TGFB2
transcription from RNA polymerase II promoter (GO:0006366)	5/486	0.315322052022754262257109303391189314424991607666015625	0.408879144381153858400779199655517004430294036865234375	0.274975275074725578061674013952142558991909027099609375	0.368600334803739826394775036533246748149394989013671875	-0.44727651438606203	0.5162290085120546	ESRRB;NR1D2;PPARA;BACH2;NR3C2
negative regulation of phosphorylation (GO:0042326)	1/76	0.442747362755863738126294038011110387742519378662109375	0.50870680433487758254074151409440673887729644775390625	0.425528985794690062238743166744825430214405059814453125	0.48797298662559207560462937181000597774982452392578125	-0.6251448568319817	0.50934049724543	PPARA
visual perception (GO:0007601)	1/79	0.455487397814086258929222594815655611455440521240234375	0.5187983874716426413442604825831949710845947265625	0.437836120127955641390116170441615395247936248779296875	0.497253726420584796219515055781812407076358795166015625	-0.6471183199402597	0.5088855826948336	DHRS3
positive regulation of protein catabolic process (GO:0045732)	1/82	0.46793802766194769748864246139419265091419219970703125	0.52537285693729618429870242835022509098052978515625	0.4498820748635896649147980497218668460845947265625	0.50414135644732738228412927128374576568603515625	-0.6696481884753248	0.5085438331092054	BARD1
sensory perception of mechanical stimulus (GO:0050954)	1/79	0.455487397814086258929222594815655611455440521240234375	0.5187983874716426413442604825831949710845947265625	0.437836120127955641390116170441615395247936248779296875	0.497253726420584796219515055781812407076358795166015625	-0.6398403028051115	0.5031622429645896	ROR1
mitochondrial ATP synthesis coupled electron transport (GO:0042775)	1/86	0.484099950213974172807951390495873056352138519287109375	0.53941259797213370053015069061075337231159210205078125	0.46554654088115210441856106626801192760467529296875	0.51678731725283111320123907717061229050159454345703125	-0.6933583900612444	0.5030064712672343	NDUFS3
positive regulation of cytokine secretion (GO:0050715)	1/74	0.43408993208809476538334592987666837871074676513671875	0.50415956679522810901517004822380840778350830078125	0.41717636590810858177036379856872372329235076904296875	0.4835639604828763093991028654272668063640594482421875	-0.6008322149737256	0.50139661608276	RGCC
epidermis development (GO:0008544)	1/82	0.46793802766194769748864246139419265091419219970703125	0.52537285693729618429870242835022509098052978515625	0.4498820748635896649147980497218668460845947265625	0.50414135644732738228412927128374576568603515625	-0.6586232001504058	0.5001712429652612	FGFR2
nitrogen compound transport (GO:0071705)	1/75	0.438435221672768715706069997395388782024383544921875	0.50621679214664094814679629052989184856414794921875	0.421367602106959393548635262050083838403224945068359375	0.485560322740441474564931922941468656063079833984375	-0.6022118259664524	0.4965496691728537	ABCC1
regulation of cation channel activity (GO:2001257)	1/72	0.4252988929571817067198935546912252902984619140625	0.4973763069271301962004372398951090872287750244140625	0.408703486212354916151667794110835529863834381103515625	0.47702286224587420182530195233994163572788238525390625	-0.5793141548671392	0.49529221395621875	PTK2B
divalent metal ion transport (GO:0070838)	1/89	0.495900450553633576067369403972406871616840362548828125	0.54841849264600528446322869058349169790744781494140625	0.477004229416029656984932216801098547875881195068359375	0.5255508783481932510994738549925386905670166015625	-0.700868388743336	0.4915751244146226	CACNA2D1
