Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
regulation of protein kinase A signaling (GO:0010738)	1/20	0.50977378964820641016331137507222592830657958984375	0.67417042902556290062676680463482625782489776611328125	0.53720894264606899870528877727338112890720367431640625	0.7134806269518103594151625657104887068271636962890625	0.01362958940636312	-0.009183456531530932	AKAP11
positive regulation of response to external stimulus (GO:0032103)	1/91	0.96120726199346118168165276074432767927646636962890625	0.97089894486555949892903072395711205899715423583984375	0.9660756530069429803830871605896390974521636962890625	0.9768717399727739891801547855720855295658111572265625	0.2515569838457416	-0.009952907412356937	ANKRD17
regulation of peptide secretion (GO:0002791)	1/16	0.43461737993450932915351359042688272893428802490234375	0.64263335967514911839515434621716849505901336669921875	0.464008319202073915565875950051122345030307769775390625	0.69420888069272745912741129359346814453601837158203125	0.012764789197760645	-0.010636761250838941	DNAJC1
chemical synaptic transmission (GO:0007268)	4/290	0.9919039079977338690952137767453677952289581298828125	0.992965903616575218393336399458348751068115234375	0.9942938167227968193628839799202978610992431640625	0.99535837113042291424136465138872154057025909423828125	1.3106353096491599	-0.010654211217951967	DLG1;KIF1B;SPG11;LRP6
skin development (GO:0043588)	1/95	0.9663823845921994948326982921571470797061920166015625	0.97472225414639324103660555920214392244815826416015625	0.97073079461449773841508203986450098454952239990234375	0.9795235929330814439452979058842174708843231201171875	0.3124062964022085	-0.01068294568919211	ITGA6
ribonucleoprotein complex assembly (GO:0022618)	6/157	0.472048693579241118722933379103778861463069915771484375	0.65431544566222055170356952658039517700672149658203125	0.53628148660427077398793471729732118546962738037109375	0.7134806269518103594151625657104887068271636962890625	0.01474111256736953	-0.011065757174825098	DYNC1H1;RC3H1;NAF1;EIF2D;LIMD1;CDC73
regulation of transposition (GO:0010528)	1/18	0.473533103277828104626934191401232965290546417236328125	0.65431544566222055170356952658039517700672149658203125	0.50194916140582901409317173602175898849964141845703125	0.70292930491430372086369970929808914661407470703125	0.014963797849297846	-0.011185939534849896	UBR2
positive regulation of B cell activation (GO:0050871)	1/120	0.9862712381271243611280397090013138949871063232421875	0.988738678679979887675699501414783298969268798828125	0.98837523496328649752484807322616688907146453857421875	0.9908479392680551445238279484328813850879669189453125	0.8111493368451305	-0.011213225279679412	BCL2
regulation of response to external stimulus (GO:0032101)	1/108	0.97889513719324039442426510504446923732757568359375	0.98239744537640050214832854180713184177875518798828125	0.98188815155556496971911428772727958858013153076171875	0.98540116819798206915237415159936062991619110107421875	0.5314493240516253	-0.011336214981195589	OTUD7B
regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	0.8061615148779919248767100725672207772731781005859375	0.85654660955786654508159472243278287351131439208984375	0.82199352959009897023889834599685855209827423095703125	0.8746934182474308538957075143116526305675506591796875	0.05450042076245196	-0.011743269202829714	SHANK2
histone H4-K5 acetylation (GO:0043981)	1/16	0.43461737993450932915351359042688272893428802490234375	0.64263335967514911839515434621716849505901336669921875	0.464008319202073915565875950051122345030307769775390625	0.69420888069272745912741129359346814453601837158203125	0.015624521342899588	-0.013019745223228298	KANSL1
peptide metabolic process (GO:0006518)	1/105	0.97650083645462648629376190001494251191616058349609375	0.98104758103697242699325897774542681872844696044921875	0.979765956660991310656072528217919170856475830078125	0.98432790416693427548722183928475715219974517822265625	0.5592370868949792	-0.013298474542126364	LNPEP
visual perception (GO:0007601)	3/79	0.5257988285394485927781715872697532176971435546875	0.68876589670892729433404610972502268850803375244140625	0.5705400100729420831413563064415939152240753173828125	0.73613832946393864542500296010985039174556732177734375	0.021446734294736303	-0.013786745640333428	ATXN7;RDH10;MYO9A
epithelial cell differentiation (GO:0030855)	1/97	0.96870533053181018257049572639516554772853851318359375	0.975686918599937058615978457964956760406494140625	0.9728134520659266204489767915219999849796295166015625	0.98015148457073431043085065539344213902950286865234375	0.4350607378744324	-0.013832673410631614	ERBB4
inflammatory response (GO:0006954)	3/253	0.99388080776262544002719323543715290725231170654296875	0.9945899628163268335612201553885824978351593017578125	0.99553392953476471660678726038895547389984130859375	0.99624426412594180302306767771369777619838714599609375	2.273732732030328	-0.013956151553029431	ITCH;LTBR;HDAC9
endothelial cell migration (GO:0043542)	2/36	0.360654240155275196411110982808168046176433563232421875	0.61360399800895171207315570427454076707363128662109375	0.39956632744123432576799359594588167965412139892578125	0.669368051089439308753981094923801720142364501953125	0.013908644816764364	-0.014184530618945866	PXN;ABL1
inhibition of cysteine-type endopeptidase activity (GO:0097340)	1/16	0.43461737993450932915351359042688272893428802490234375	0.64263335967514911839515434621716849505901336669921875	0.464008319202073915565875950051122345030307769775390625	0.69420888069272745912741129359346814453601837158203125	0.01758823229542828	-0.014656084393746648	BIRC6
ammonium transport (GO:0015696)	1/24	0.5749520024544405583100115109118632972240447998046875	0.7161369302329954056318683797144331037998199462890625	0.60042851569904420738765793430502526462078094482421875	0.75288421391856019670996147397090680897235870361328125	0.026935931828273984	-0.014908195594132749	SLC12A2
positive regulation of protein polymerization (GO:0032273)	3/65	0.398716118680565057008635676538688130676746368408203125	0.6293746274051688072148635910707525908946990966796875	0.445158800447376989950498682446777820587158203125	0.68911171923559189078645204062922857701778411865234375	0.016285970080958445	-0.014975040647216059	CLIP1;PRKCE;CLASP1
steroid biosynthetic process (GO:0006694)	1/80	0.94249712238448568601967281210818327963352203369140625	0.95786392329292835423615315448842011392116546630859375	0.94910236714887552533781445163185708224773406982421875	0.9649264733064863985845249771955423057079315185546875	0.25469465003190783	-0.015083631711715572	SQLE
regulation of cytokine production (GO:0001817)	1/109	0.979637817796581433782421299838460981845855712890625	0.982791158411806531347565396572463214397430419921875	0.9825449695586818688042285430128686130046844482421875	0.9857076679585488054868847029865719377994537353515625	0.7376498564508669	-0.015175190510701314	LURAP1
calcium ion transport (GO:0006816)	4/119	0.60261186557651047479566841502673923969268798828125	0.72958966852036066796927116229198873043060302734375	0.6509574035638958644511831153067760169506072998046875	0.78018995703809224107061481845448724925518035888671875	0.030219852860031957	-0.015305810363217046	ATP2A2;ITGAV;ANK2;ANO6
regulation of neuron death (GO:1901214)	3/73	0.472965808296366307938995987569796852767467498779296875	0.65431544566222055170356952658039517700672149658203125	0.5188790509883833834692268283106386661529541015625	0.707924865910276590597050017095170915126800537109375	0.02155494866890512	-0.016138883706719676	GSK3B;TANK;PPARGC1A
regulation of establishment of planar polarity (GO:0090175)	1/90	0.95979367965261530581955184970865957438945770263671875	0.9698203427325597925090505668777041137218475341796875	0.96480071066796535550480484744184650480747222900390625	0.9759343647398639465251335423090495169162750244140625	0.3933420299915162	-0.016141551178583763	CELSR1
positive regulation of actin filament polymerization (GO:0030838)	1/52	0.843550516625640067758240547846071422100067138671875	0.883224785044763205377194026368670165538787841796875	0.85725078512883323700322080185287632048130035400390625	0.89958415723396079055618201891775242984294891357421875	0.0949192355163693	-0.0161491305964151	PRKCE
ribosomal large subunit biogenesis (GO:0042273)	1/64	0.898104064347987840477571808150969445705413818359375	0.923631196820430933058787559275515377521514892578125	0.9082234471517693918940494768321514129638671875	0.93454393589901429972854884908883832395076751708984375	0.15381852821787184	-0.016530774602842795	MAK16
positive regulation of protein secretion (GO:0050714)	1/83	0.94834892747535892709720428683795034885406494140625	0.96206826096505670964376122356043197214603424072265625	0.95443199823767133072038859609165228903293609619140625	0.96858963641702888747175848038750700652599334716796875	0.3252741432626369	-0.01725019126290156	GOLPH3
amide biosynthetic process (GO:0043604)	1/45	0.79911467304378980269774501721258275210857391357421875	0.85196376202502099861391116064623929560184478759765625	0.81532462797862514936042543922667391598224639892578125	0.87047272882062287635562825016677379608154296875	0.0796582359634302	-0.01786342495826126	SGMS1
cellular amide metabolic process (GO:0043603)	2/63	0.65231676440597163857404439113452099263668060302734375	0.76356442990233286405299395482870750129222869873046875	0.684450635533209617022976090083830058574676513671875	0.79729403350110172876696879029623232781887054443359375	0.043142259556320214	-0.018431451841390854	PANK2;HLCS
response to calcium ion (GO:0051592)	1/80	0.94249712238448568601967281210818327963352203369140625	0.95786392329292835423615315448842011392116546630859375	0.94910236714887552533781445163185708224773406982421875	0.9649264733064863985845249771955423057079315185546875	0.3337854555406847	-0.01976758004721402	ITPKB
recombinational repair (GO:0000725)	2/72	0.72280712364006938219773701348458416759967803955078125	0.80380616211164535034328082474530674517154693603515625	0.75113703459125280570418681236333213746547698974609375	0.83359722055754159608653708346537314355373382568359375	0.061268259615543316	-0.01988846526870846	WRN;RFWD3
response to metal ion (GO:0010038)	1/73	0.9261383498202000463805916297133080661296844482421875	0.94569278166933423701578931286348961293697357177734375	0.93412100095577821345926849971874617040157318115234375	0.95488681037935785322900983373983763158321380615234375	0.2599405487611255	-0.019945667115431602	BCL2
positive regulation of blood vessel diameter (GO:0097755)	1/15	0.414095324785507645781734709089505486190319061279296875	0.637157096008419632227059992146678268909454345703125	0.4439695097386053834753738556173630058765411376953125	0.688030096583860828474144000210799276828765869140625	0.022732089329484447	-0.02004195293188388	BMPR2
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	2/143	0.96254515757210767912255278133670799434185028076171875	0.97157691781343291648198601251351647078990936279296875	0.96905233474604124399576221549068577587604522705078125	0.9784707699649553003240498583181761205196380615234375	0.5340144738039202	-0.02038562710538678	PTPRD;TGFBR2
interferon-gamma-mediated signaling pathway (GO:0060333)	1/71	0.92066270032009633883518517905031330883502960205078125	0.9421593850411784654141911232727579772472381591796875	0.92908285253956368610062099833157844841480255126953125	0.95112313918740010176833266086759977042675018310546875	0.2478773005383196	-0.020489919843371222	IRF2
response to reactive oxygen species (GO:0000302)	2/61	0.63483595549124938184348820868763141334056854248046875	0.752626735060420326561825277167372405529022216796875	0.66777817410306694601018762114108540117740631103515625	0.78801757608712785785343157840543426573276519775390625	0.04746161711208322	-0.02156602018681693	EGLN1;PXN
translational termination (GO:0006415)	1/97	0.96870533053181018257049572639516554772853851318359375	0.975686918599937058615978457964956760406494140625	0.9728134520659266204489767915219999849796295166015625	0.98015148457073431043085065539344213902950286865234375	0.6796968745318912	-0.021610832844999966	MRRF
DNA conformation change (GO:0071103)	1/19	0.49197604330778388348477392355562187731266021728515625	0.6669304739980088658768409004551358520984649658203125	0.51990204056155786549453523548436351120471954345703125	0.707924865910276590597050017095170915126800537109375	0.03081133191775896	-0.021855255904554265	ASH1L
positive regulation of response to stimulus (GO:0048584)	1/55	0.85945011023761963553369014334748499095439910888671875	0.89552658217552860708821071966667659580707550048828125	0.872171418158076416915491790859960019588470458984375	0.910134236582367694978756844648160040378570556640625	0.14616646529911764	-0.02213873838815443	CFTR
metal ion homeostasis (GO:0055065)	2/46	0.482006790484691249876192387091577984392642974853515625	0.6643877382356555560960487127886153757572174072265625	0.5198536357186458456425270924228243529796600341796875	0.707924865910276590597050017095170915126800537109375	0.03041949682766911	-0.022200059865244638	SLC12A2;ANK3
G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger (GO:0007187)	1/126	0.9889283397999462099647871582419611513614654541015625	0.99104822905996758919400235754437744617462158203125	0.9906881614694575954871424983139149844646453857421875	0.9928118231231970458594560113851912319660186767578125	2.0477180241622506	-0.0227980786227652	GNA13
heart contraction (GO:0060047)	1/45	0.79911467304378980269774501721258275210857391357421875	0.85196376202502099861391116064623929560184478759765625	0.81532462797862514936042543922667391598224639892578125	0.87047272882062287635562825016677379608154296875	0.10324301119675819	-0.023152330210085156	GAA
regulation of neurogenesis (GO:0050767)	1/58	0.87373593777930558257338589100982062518596649169921875	0.9046988945998346576260473739239387214183807373046875	0.88553508506737677041797951460466720163822174072265625	0.91793271013081734199801076101721264421939849853515625	0.17260321713568713	-0.023297478189684074	NTF3
Fc-epsilon receptor signaling pathway (GO:0038095)	7/183	0.459875999848414707127375322670559398829936981201171875	0.65431544566222055170356952658039517700672149658203125	0.529346578657882815832635969854891300201416015625	0.7134806269518103594151625657104887068271636962890625	0.030235986218916936	-0.023487265456801073	MAP2K4;FBXW11;CUL1;SOS1;MAP3K7;PAK2;VAV2
termination of RNA polymerase II transcription (GO:0006369)	1/69	0.91478174236419629306027445636573247611522674560546875	0.936824675915140847592965656076557934284210205078125	0.92366017691418000890024586624349467456340789794921875	0.9469542383933753360025775691610760986804962158203125	0.2652077569997406	-0.02362199526952922	CHTOP
negative regulation of viral life cycle (GO:1903901)	1/62	0.890553722033772476862623079796321690082550048828125	0.91872129102785293763844265413354150950908660888671875	0.90120923981886169595867386306053958833217620849609375	0.93039820305186127225027803433476947247982025146484375	0.2042023294275685	-0.023669469804495157	MID2
positive regulation of cellular metabolic process (GO:0031325)	4/93	0.41081131084800837083292890383745543658733367919921875	0.637157096008419632227059992146678268909454345703125	0.4639214448677437818702173899509944021701812744140625	0.69420888069272745912741129359346814453601837158203125	0.026630291140374344	-0.023690873360774977	INPP5F;MAGI2;NTF3;TGFBR2
DNA-templated transcription, termination (GO:0006353)	1/107	0.97812540840779382822489651516661979258060455322265625	0.98232788062436871001636973232962191104888916015625	0.98120666557629598880652110892697237432003021240234375	0.98540116819798206915237415159936062991619110107421875	1.0764982616832401	-0.02380932942514865	CHTOP
extracellular matrix disassembly (GO:0022617)	1/79	0.94040295384314631643718485065619461238384246826171875	0.95642867495649941389501691446639597415924072265625	0.94719100197048311517988850027904845774173736572265625	0.96368181375669392796368128983885981142520904541015625	0.3946552164435968	-0.024250308548653815	CAPN2
plasma membrane invagination (GO:0099024)	1/104	0.97564391756901169827642661402933299541473388671875	0.98104758103697242699325897774542681872844696044921875	0.97900477927589957261034214752726256847381591796875	0.98432790416693427548722183928475715219974517822265625	0.9852560616831239	-0.024294047595703274	ARHGAP12
regulation of B cell activation (GO:0050864)	1/96	0.96756461672780769145418844345840625464916229248046875	0.9755638928546013222131705333595164120197296142578125	0.9717913015774819474046353207086212933063507080078125	0.97982552154020019496982740747625939548015594482421875	0.7423436231478197	-0.02447734750242571	AHR
dopamine receptor signaling pathway (GO:0007212)	1/29	0.644391592972961557705957602593116462230682373046875	0.75533573685296995225968430531793273985385894775390625	0.66746915073353296765645836785552091896533966064453125	0.78801757608712785785343157840543426573276519775390625	0.055988003787750616	-0.024603854027286515	GSK3B
tRNA processing (GO:0008033)	1/63	0.89439625358882313133079833278316073119640350341796875	0.9209917369003850495801088982261717319488525390625	0.90478078854055310475956730442703701555728912353515625	0.932027216987239004453158486285246908664703369140625	0.2207215567571925	-0.024633930700189533	FARS2
regulation of defense response (GO:0031347)	1/76	0.93365236570814247318850220835884101688861846923828125	0.9502521356354642900754470247193239629268646240234375	0.9410162492513551857342690709629096090793609619140625	0.95809458408350323121993596942047588527202606201171875	0.3590133253448773	-0.02464666310757306	OTUD7B
negative regulation of cell cycle G2/M phase transition (GO:1902750)	1/70	0.91777470709682551497365921022719703614711761474609375	0.939546734819925344339708317420445382595062255859375	0.92642136093169502597532982690609060227870941162109375	0.9490912773606299257522778134443797171115875244140625	0.2873717171546038	-0.02465745188528843	CUL1
mRNA 3'-end processing (GO:0031124)	2/75	0.74346590308650684075786330140545032918453216552734375	0.815892745758079573903387426980771124362945556640625	0.77050690835693014246743359763058833777904510498046875	0.8455535299151810679774143864051438868045806884765625	0.08489834818268349	-0.025166618912206756	CHTOP;CDC73
respiratory electron transport chain (GO:0022904)	2/95	0.8499827487098741141124946807394735515117645263671875	0.88863272833812778639384077905560843646526336669921875	0.86892212535396551320587832378805615007877349853515625	0.9084333066037544313076068647205829620361328125	0.16164251983511752	-0.026273249955872446	SDHAF2;PPARGC1A
receptor-mediated endocytosis (GO:0006898)	3/189	0.96344809888175142464916689277742989361286163330078125	0.9721122004904003688352531753480434417724609375	0.9711426424053117845147653497406281530857086181640625	0.9795235929330814439452979058842174708843231201171875	0.7104430270244335	-0.026454525341782553	INPP5F;EPS15;LRP6
ribosome biogenesis (GO:0042254)	4/227	0.95937670773507843779981385523569770157337188720703125	0.9698203427325597925090505668777041137218475341796875	0.9689758951021900656996876932680606842041015625	0.9784707699649553003240498583181761205196380615234375	0.6455282085470204	-0.02677100254621404	UTP15;DDX56;TSR1;NAF1
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/76	0.93365236570814247318850220835884101688861846923828125	0.9502521356354642900754470247193239629268646240234375	0.9410162492513551857342690709629096090793609619140625	0.95809458408350323121993596942047588527202606201171875	0.41786892339170784	-0.028687165213341668	ITGAV
epithelium development (GO:0060429)	1/116	0.9841549173849504228428486385382711887359619140625	0.98696980452798921401580400925013236701488494873046875	0.9865229557289734163560979141038842499256134033203125	0.98934461595272449319082852525752969086170196533203125	1.8201432953481944	-0.029071252185136783	PPP2R3A
protein catabolic process (GO:0030163)	2/82	0.786586162745966266385266862926073372364044189453125	0.8456781090465448347259780348394997417926788330078125	0.81065939550522092549300623431918211281299591064453125	0.86889553091025784059553416227572597563266754150390625	0.1215410657055856	-0.02917629870494469	MGEA5;DAB2IP
regulation of cell death (GO:0010941)	2/97	0.85805608886524609157930854053120128810405731201171875	0.89552658217552860708821071966667659580707550048828125	0.87626593053747880990300700432271696627140045166015625	0.91291670831457694124111412747879512608051300048828125	0.19149002026398446	-0.02931440485768636	APC;ADNP2
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	1/75	0.93123658703526601687627817227621562778949737548828125	0.94917101258500047311628122770343907177448272705078125	0.938801842240545969531240189098753035068511962890625	0.95757787908535696441703066739137284457683563232421875	0.4157508492580988	-0.029618885656119164	MGRN1
sterol metabolic process (GO:0016125)	2/60	0.62584065582413528350258502541691996157169342041015625	0.74860683990904031137603169554495252668857574462890625	0.65917864124313518825459823347046039998531341552734375	0.78447012672337468330852061626501381397247314453125	0.06344816313074496	-0.02973558337429141	ABCA1;SQLE
sterol homeostasis (GO:0055092)	1/59	0.87816803306654900307393063485505990684032440185546875	0.90762914618690315737836726839304901659488677978515625	0.88967218620329779898980859798029996454715728759765625	0.92102151309825963654276392844622023403644561767578125	0.23021439419638776	-0.029908837587530726	ABCA1
retinoid metabolic process (GO:0001523)	1/76	0.93365236570814247318850220835884101688861846923828125	0.9502521356354642900754470247193239629268646240234375	0.9410162492513551857342690709629096090793609619140625	0.95809458408350323121993596942047588527202606201171875	0.4554698149890557	-0.03126850813941262	RDH10
protein targeting to membrane (GO:0006612)	2/62	0.64366103213464764820628261077217757701873779296875	0.75533573685296995225968430531793273985385894775390625	0.67620167088530880317165383530664257705211639404296875	0.7928027666252628335996632813476026058197021484375	0.0725848532507424	-0.03197965523525	PARD3;ZDHHC24
cellular response to alcohol (GO:0097306)	1/29	0.644391592972961557705957602593116462230682373046875	0.75533573685296995225968430531793273985385894775390625	0.66746915073353296765645836785552091896533966064453125	0.78801757608712785785343157840543426573276519775390625	0.07445657180571197	-0.0327198417543994	LRP6
gland development (GO:0048732)	2/76	0.7500531908748759857274990281439386308193206787109375	0.82169614632625342931504519583540968596935272216796875	0.7766656210435005647241268889047205448150634765625	0.84930083941696421501177383106551133096218109130859375	0.11535516729468695	-0.03317743276242462	ARID5B;ARHGAP35
response to ionizing radiation (GO:0010212)	3/78	0.5171939011661590424040468860766850411891937255859375	0.68301736947790769871602378771058283746242523193359375	0.56216956730967038158297555128228850662708282470703125	0.73613832946393864542500296010985039174556732177734375	0.050546835393799165	-0.033327420248799956	RFWD3;TANK;CLOCK
positive regulation of DNA biosynthetic process (GO:2000573)	1/56	0.86438292162360996773173837937065400183200836181640625	0.89933015398895632674935995964915491640567779541015625	0.87679059258448133196139906431199051439762115478515625	0.91291670831457694124111412747879512608051300048828125	0.23273633455941342	-0.03391885655832172	NAF1
positive regulation of endocytosis (GO:0045807)	1/65	0.9016818710442582318620452497270889580249786376953125	0.92611411507841234769244920244091190397739410400390625	0.9115418587827834873138499460765160620212554931640625	0.93727086286132987869024191240896470844745635986328125	0.3295227752377218	-0.03410346994772327	SIRPA
positive regulation of protein localization to nucleus (GO:1900182)	1/43	0.784244308439830728474362331326119601726531982421875	0.84413096130994824672910681329085491597652435302734375	0.80122942223235538161674185175797902047634124755859375	0.86340704162956460887556886518723331391811370849609375	0.14050472543364156	-0.03414752228624811	NMD3
response to tumor necrosis factor (GO:0034612)	4/98	0.450066787546496593908074146384024061262607574462890625	0.65232990283505787321161051295348443090915679931640625	0.5030489576670422735560350702144205570220947265625	0.70306543410864652532410445928690023720264434814453125	0.04311247267822416	-0.034419243097382944	DAB2IP;ERBIN;TANK;YBX3
negative regulation of cellular component organization (GO:0051129)	2/55	0.57829190855962819828306464842171408236026763916015625	0.71901985971177173606605492750531993806362152099609375	0.6134976506690765774010287714190781116485595703125	0.7580741983484813317772932350635528564453125	0.06318815612026488	-0.03460666854465469	GSK3B;RAF1
positive regulation of cytokine secretion (GO:0050715)	1/74	0.92873297798327769658754959891666658222675323486328125	0.9473076375429432260943940491415560245513916015625	0.9365044604907131198245906489319168031215667724609375	0.9562777618043138971870575915090739727020263671875	0.4728841150473914	-0.0349622193618222	DHX36
circulatory system development (GO:0072359)	5/110	0.341237670339745446934642814085236750543117523193359375	0.603227067663440141842556840856559574604034423828125	0.39906729482255143270919006681651808321475982666015625	0.669368051089439308753981094923801720142364501953125	0.03265985638057352	-0.035115095834339576	AKAP13;NIPBL;ERBB4;HDAC9;TGFBR2
sphingolipid metabolic process (GO:0006665)	4/117	0.5891933024469444557524866468156687915325164794921875	0.72249763717828496822903616703115403652191162109375	0.63820199646975395157966204351396299898624420166015625	0.7707060951824511452201704742037691175937652587890625	0.06655891600780768	-0.03520973057492841	CTSA;B3GALNT1;SGMS1;ELOVL6
RNA-dependent DNA biosynthetic process (GO:0006278)	1/22	0.54352307410335709558779626604518853127956390380859375	0.6993496435137231959089376687188632786273956298828125	0.569976790898319762845858349464833736419677734375	0.73613832946393864542500296010985039174556732177734375	0.0579003772805735	-0.03530088259259286	SMG6
regulation of actin cytoskeleton organization (GO:0032956)	3/76	0.4997362570116521407470600024680607020854949951171875	0.67417042902556290062676680463482625782489776611328125	0.545135818364612223518861355842091143131256103515625	0.7226398726430705021783751362818293273448944091796875	0.05214924600654282	-0.03617461809131921	ABL1;ABL2;ARHGAP35
organic hydroxy compound biosynthetic process (GO:1901617)	1/50	0.83196519077556174703858005159418098628520965576171875	0.87632833650974484296369837466045282781124114990234375	0.846350160461819545076878057443536818027496337890625	0.893157336379008182092320566880516707897186279296875	0.19872482490423551	-0.0365583482345911	SQLE
positive regulation of JAK-STAT cascade (GO:0046427)	1/65	0.9016818710442582318620452497270889580249786376953125	0.92611411507841234769244920244091190397739410400390625	0.9115418587827834873138499460765160620212554931640625	0.93727086286132987869024191240896470844745635986328125	0.3533167503897203	-0.03656599204789574	ERBB4
regulation of phosphate metabolic process (GO:0019220)	1/15	0.414095324785507645781734709089505486190319061279296875	0.637157096008419632227059992146678268909454345703125	0.4439695097386053834753738556173630058765411376953125	0.688030096583860828474144000210799276828765869140625	0.041711244298529106	-0.03677509721366161	SMG6
negative regulation of locomotion (GO:0040013)	1/26	0.6042198930384305999297112066415138542652130126953125	0.72958966852036066796927116229198873043060302734375	0.62872754439933753456415388427558355033397674560546875	0.76378551842362141233166994425118900835514068603515625	0.07568008141889203	-0.03812891808716961	MID2
myelination (GO:0042552)	2/38	0.385924080699172444841593687669956125319004058837890625	0.62148147977854273360520664937212131917476654052734375	0.4248369533449076751452366806915961205959320068359375	0.67669940609452916557842172551318071782588958740234375	0.04095674621243592	-0.038995516487398664	PARD3;SBF2
lymphocyte proliferation (GO:0046651)	1/37	0.73270833617069908161312241645646281540393829345703125	0.8088338775910315359141122826258651912212371826171875	0.752169185465646261690153551171533763408660888671875	0.83359722055754159608653708346537314355373382568359375	0.1262193749419002	-0.03925517989477119	BCL2
nucleic acid phosphodiester bond hydrolysis (GO:0090305)	2/74	0.73673049536959489547172097445582039654254913330078125	0.8116767633588819474965703193447552621364593505859375	0.76420082992000093469187049777247011661529541015625	0.84194160562670961045483863927074708044528961181640625	0.1285081764655446	-0.039263505590931995	ERI2;DCP1A
cholesterol metabolic process (GO:0008203)	2/69	0.7007612640886813348828354719444178044795989990234375	0.7920071354155877596525670014671050012111663818359375	0.7303772935622221407214738064794801175594329833984375	0.824701934106986112027470881002955138683319091796875	0.11444716264933705	-0.04069603935837924	ABCA1;SQLE
T cell activation (GO:0042110)	1/89	0.95832866358531110240193129357066936790943145751953125	0.96938763121413551449023771056090481579303741455078125	0.9634779457851678774460424392600543797016143798828125	0.97529976107087545944551720822346396744251251220703125	0.9648001613633843	-0.041066224129727914	EIF2AK4
modulation of chemical synaptic transmission (GO:0050804)	1/83	0.94834892747535892709720428683795034885406494140625	0.96206826096505670964376122356043197214603424072265625	0.95443199823767133072038859609165228903293609619140625	0.96858963641702888747175848038750700652599334716796875	0.8067540612731573	-0.0427844086206625	NTF3
regulation of JAK-STAT cascade (GO:0046425)	1/66	0.90513422574816149168697165805497206747531890869140625	0.92863990608031932172394817825988866388797760009765625	0.91474049946602897787073516155942343175411224365234375	0.93883904171321308496089841355569660663604736328125	0.42927991993714804	-0.0427872012885008	SOCS5
defense response to Gram-negative bacterium (GO:0050829)	1/72	0.92344939859537944482070770391146652400493621826171875	0.94432211558878587087662026533507741987705230712890625	0.93164824465321327551237118314020335674285888671875	0.95305372948660227461203930943156592547893524169921875	0.5419326141429733	-0.04315911990330916	DROSHA
vesicle-mediated transport in synapse (GO:0099003)	1/37	0.73270833617069908161312241645646281540393829345703125	0.8088338775910315359141122826258651912212371826171875	0.752169185465646261690153551171533763408660888671875	0.83359722055754159608653708346537314355373382568359375	0.13916237797860326	-0.04328055169540181	SPG11
toll-like receptor signaling pathway (GO:0002224)	1/87	0.955236787671135179067505305283702909946441650390625	0.96660865419102959261721252914867363870143890380859375	0.960681720025174712418447597883641719818115234375	0.97317162321076733366709277106565423309803009033203125	0.9453804860060008	-0.04329466745402081	MAP3K7
monocarboxylic acid transport (GO:0015718)	2/54	0.5682666413551322737163218334899283945560455322265625	0.7161369302329954056318683797144331037998199462890625	0.6038185237369810831609129309072159230709075927734375	0.75578356050077288852406809382955543696880340576171875	0.07723284787385984	-0.04364926627789591	NCOA1;NCOA2
epidermis development (GO:0008544)	1/82	0.9464675792399201981197620625607669353485107421875	0.96120259224039694689878388089709915220737457275390625	0.9527204196342129449703861610032618045806884765625	0.9675527795343834558394746636622585356235504150390625	0.8057993758218351	-0.0443339231049225	ATP2A2
regulation of calcium ion import (GO:0090279)	1/23	0.55951736022685361060524655840708874166011810302734375	0.7079837629633651818750195161555893719196319580078125	0.58548167483320046056149976720917038619518280029296875	0.74581112529842286118508809522609226405620574951171875	0.07698366666556469	-0.04470293126495337	CXCL12
regulation of neuron differentiation (GO:0045664)	3/85	0.57557352022154495418959641028777696192264556884765625	0.716592864723228473167182528413832187652587890625	0.6186306294233279157168681194889359176158905029296875	0.7620812101591720733040347113274037837982177734375	0.08122085292722057	-0.044865449588719235	NTF3;EIF2AK4;NDEL1
DNA synthesis involved in DNA repair (GO:0000731)	1/66	0.90513422574816149168697165805497206747531890869140625	0.92863990608031932172394817825988866388797760009765625	0.91474049946602897787073516155942343175411224365234375	0.93883904171321308496089841355569660663604736328125	0.4507418872513546	-0.044926359150006714	WRN
DNA duplex unwinding (GO:0032508)	2/42	0.4350662210421063491594395600259304046630859375	0.64263335967514911839515434621716849505901336669921875	0.47363782922368968808513045587460510432720184326171875	0.70027381463853421994514292236999608576297760009765625	0.054382821559390206	-0.04526048540170669	SUPV3L1;WRN
positive regulation of neuron differentiation (GO:0045666)	4/99	0.4578226535922886863971825732733123004436492919921875	0.65431544566222055170356952658039517700672149658203125	0.51072584737503123886170897094416432082653045654296875	0.707924865910276590597050017095170915126800537109375	0.05797790510406827	-0.04529659441284818	MAGI2;DAB2IP;ABL2;ARHGAP35
