"Term"	"interest_hit"	"background_hit"	"original_score"	"corrected_score"	"Genes"	"GO_process"
"detection of muscle stretch (GO:0035995)"	"detection of muscle stretch (GO:0035995)"	1	10	0.166646243744261	0.4080344956517	"PKD1L3"	"BP"
"regulation of cell morphogenesis involved in conjugation with cellular fusion (GO:1905708)"	"regulation of cell morphogenesis involved in conjugation with cellular fusion (GO:1905708)"	1	19	0.417122909418855	0.638232996970663	"CAPZB"	"BP"
"regulation of cell morphogenesis involved in differentiation (GO:0010769)"	"regulation of cell morphogenesis involved in differentiation (GO:0010769)"	1	19	0.417122909418855	0.638232996970663	"CAPZB"	"BP"
"melanosome assembly (GO:1903232)"	"melanosome assembly (GO:1903232)"	1	13	0.250508439028015	0.485548918482666	"RAB38"	"BP"
"positive regulation of potassium ion transmembrane transporter activity (GO:1901018)"	"positive regulation of potassium ion transmembrane transporter activity (GO:1901018)"	1	15	0.307228150110332	0.544643362735838	"AMIGO1"	"BP"
"positive regulation of signal transduction (GO:0009967)"	"positive regulation of signal transduction (GO:0009967)"	1	8	0.114220968312741	0.343775169049135	"ADIPOQ"	"BP"
"phosphatidylcholine catabolic process (GO:0034638)"	"phosphatidylcholine catabolic process (GO:0034638)"	1	9	0.139898126387833	0.381091980899195	"ABHD3"	"BP"
"vasculogenesis (GO:0001570)"	"vasculogenesis (GO:0001570)"	1	13	0.250508439028015	0.485548918482666	"CUL7"	"BP"
"regulation of stem cell differentiation (GO:2000736)"	"regulation of stem cell differentiation (GO:2000736)"	1	12	0.222195370291585	0.458541858156954	"PPP2R1A"	"BP"
"negative regulation of exocytosis (GO:0045920)"	"negative regulation of exocytosis (GO:0045920)"	1	12	0.222195370291585	0.458541858156954	"STXBP5L"	"BP"
"RNA splicing, via transesterification reactions with guanosine as nucleophile (GO:0000376)"	"RNA splicing, via transesterification reactions with guanosine as nucleophile (GO:0000376)"	1	13	0.250508439028015	0.485548918482666	"SMNDC1"	"BP"
"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)"	"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)"	1	13	0.250508439028015	0.485548918482666	"SMNDC1"	"BP"
"protein localization to Golgi membrane (GO:1903292)"	"protein localization to Golgi membrane (GO:1903292)"	1	12	0.222195370291585	0.458541858156954	"RAB38"	"BP"
"positive regulation of vascular smooth muscle contraction (GO:1904695)"	"positive regulation of vascular smooth muscle contraction (GO:1904695)"	1	5	0.0472849101182788	0.27593616219521	"F2R"	"BP"
"negative regulation of excitatory postsynaptic potential (GO:0090394)"	"negative regulation of excitatory postsynaptic potential (GO:0090394)"	1	15	0.307228150110332	0.544643362735838	"ADIPOQ"	"BP"
"regulation of protein autophosphorylation (GO:0031952)"	"regulation of protein autophosphorylation (GO:0031952)"	1	17	0.363068340003025	0.590132924810742	"MOB1B"	"BP"
"positive regulation of FACT complex assembly (GO:1905646)"	"positive regulation of FACT complex assembly (GO:1905646)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"positive regulation of ATG1/ULK1 kinase complex assembly (GO:1905866)"	"positive regulation of ATG1/ULK1 kinase complex assembly (GO:1905866)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"ribosomal small subunit biogenesis (GO:0042274)"	"ribosomal small subunit biogenesis (GO:0042274)"	1	10	0.166646243744261	0.4080344956517	"RPS18"	"BP"
"long-chain fatty acid catabolic process (GO:0042758)"	"long-chain fatty acid catabolic process (GO:0042758)"	1	11	0.194165714692758	0.434367000062865	"NUDT7"	"BP"
"regulation of translational initiation in response to stress (GO:0043558)"	"regulation of translational initiation in response to stress (GO:0043558)"	1	13	0.250508439028015	0.485548918482666	"EIF3H"	"BP"
"positive regulation of clathrin coat assembly (GO:1905445)"	"positive regulation of clathrin coat assembly (GO:1905445)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"autophagosome membrane docking (GO:0016240)"	"autophagosome membrane docking (GO:0016240)"	1	9	0.139898126387833	0.381091980899195	"SNAP29"	"BP"
"positive regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly (GO:1904241)"	"positive regulation of VCP-NPL4-UFD1 AAA ATPase complex assembly (GO:1904241)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"positive regulation of beta-catenin-TCF complex assembly (GO:1904865)"	"positive regulation of beta-catenin-TCF complex assembly (GO:1904865)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"regulation of transforming growth factor beta receptor signaling pathway involved in primitive streak formation (GO:0090013)"	"regulation of transforming growth factor beta receptor signaling pathway involved in primitive streak formation (GO:0090013)"	1	18	0.390363902928196	0.609592756302173	"DAG1"	"BP"
"positive regulation of starch utilization system complex assembly (GO:1900514)"	"positive regulation of starch utilization system complex assembly (GO:1900514)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"intrinsic apoptotic signaling pathway (GO:0097193)"	"intrinsic apoptotic signaling pathway (GO:0097193)"	1	11	0.194165714692758	0.434367000062865	"PMAIP1"	"BP"
"DNA replication initiation from late origin (GO:0061487)"	"DNA replication initiation from late origin (GO:0061487)"	1	9	0.139898126387833	0.381091980899195	"ORC5"	"BP"
"prostaglandin catabolic process (GO:1905344)"	"prostaglandin catabolic process (GO:1905344)"	1	9	0.139898126387833	0.381091980899195	"NUDT7"	"BP"
"positive regulation of myosin II filament assembly (GO:1905511)"	"positive regulation of myosin II filament assembly (GO:1905511)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"histidine catabolic process to glutamate and formate (GO:0019557)"	"histidine catabolic process to glutamate and formate (GO:0019557)"	1	8	0.114220968312741	0.343775169049135	"HNMT"	"BP"
"positive regulation of protein polymerization (GO:0032273)"	"positive regulation of protein polymerization (GO:0032273)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"positive regulation of Wnt-Frizzled-LRP5/6 complex assembly (GO:1904712)"	"positive regulation of Wnt-Frizzled-LRP5/6 complex assembly (GO:1904712)"	1	12	0.222195370291585	0.458541858156954	"FAF1"	"BP"
"proteasome assembly (GO:0043248)"	"proteasome assembly (GO:0043248)"	1	7	0.0899572758223751	0.322146465467293	"ANKS4B"	"BP"
"cytotoxic T cell differentiation (GO:0045065)"	"cytotoxic T cell differentiation (GO:0045065)"	1	9	0.139898126387833	0.381091980899195	"PTPN22"	"BP"
"glucocorticoid biosynthetic process (GO:0006704)"	"glucocorticoid biosynthetic process (GO:0006704)"	1	5	0.0472849101182788	0.27593616219521	"HSD11B1"	"BP"
"peptide catabolic process (GO:0043171)"	"peptide catabolic process (GO:0043171)"	1	13	0.250508439028015	0.485548918482666	"ENPEP"	"BP"
"positive regulation of long-term neuronal synaptic plasticity (GO:0048170)"	"positive regulation of long-term neuronal synaptic plasticity (GO:0048170)"	1	10	0.166646243744261	0.4080344956517	"NPTN"	"BP"
"regulation of cardiocyte differentiation (GO:1905207)"	"regulation of cardiocyte differentiation (GO:1905207)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of antipodal cell differentiation (GO:0045688)"	"regulation of antipodal cell differentiation (GO:0045688)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation (GO:1903916)"	"regulation of endoplasmic reticulum stress-induced eIF2 alpha dephosphorylation (GO:1903916)"	1	13	0.250508439028015	0.485548918482666	"EIF3H"	"BP"
"regulation of cell differentiation (GO:0045595)"	"regulation of cell differentiation (GO:0045595)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of cell development (GO:0060284)"	"regulation of cell development (GO:0060284)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of mesodermal cell differentiation (GO:1905770)"	"regulation of mesodermal cell differentiation (GO:1905770)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of embryo sac egg cell differentiation (GO:0045694)"	"regulation of embryo sac egg cell differentiation (GO:0045694)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"cellular sphingolipid homeostasis (GO:0090156)"	"cellular sphingolipid homeostasis (GO:0090156)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"regulatory T cell differentiation (GO:0045066)"	"regulatory T cell differentiation (GO:0045066)"	1	9	0.139898126387833	0.381091980899195	"PTPN22"	"BP"
"trifid subdivision of terminal units involved in ureteric bud branching (GO:0060679)"	"trifid subdivision of terminal units involved in ureteric bud branching (GO:0060679)"	1	15	0.307228150110332	0.544643362735838	"RIPK4"	"BP"
"regulation of sporulation resulting in formation of a cellular spore (GO:0042173)"	"regulation of sporulation resulting in formation of a cellular spore (GO:0042173)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of tendon cell differentiation (GO:2001049)"	"regulation of tendon cell differentiation (GO:2001049)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of plant epidermal cell differentiation (GO:1903888)"	"regulation of plant epidermal cell differentiation (GO:1903888)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"contractile vacuole organization (GO:0033298)"	"contractile vacuole organization (GO:0033298)"	1	14	0.278908893779065	0.522206866358007	"SORT1"	"BP"
"regulation of leukocyte differentiation (GO:1902105)"	"regulation of leukocyte differentiation (GO:1902105)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of embryo sac central cell differentiation (GO:0045691)"	"regulation of embryo sac central cell differentiation (GO:0045691)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"Golgi vesicle prefusion complex stabilization (GO:0048213)"	"Golgi vesicle prefusion complex stabilization (GO:0048213)"	1	11	0.194165714692758	0.434367000062865	"ANKS4B"	"BP"
"regulation of pigment cell differentiation (GO:0050932)"	"regulation of pigment cell differentiation (GO:0050932)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of sorocarp spore cell differentiation (GO:1901261)"	"regulation of sorocarp spore cell differentiation (GO:1901261)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of sorocarp stalk cell differentiation (GO:0031285)"	"regulation of sorocarp stalk cell differentiation (GO:0031285)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of hemocyte differentiation (GO:0045610)"	"regulation of hemocyte differentiation (GO:0045610)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"extrathymic T cell differentiation (GO:0033078)"	"extrathymic T cell differentiation (GO:0033078)"	1	9	0.139898126387833	0.381091980899195	"PTPN22"	"BP"
"regulation of transdifferentiation (GO:1903618)"	"regulation of transdifferentiation (GO:1903618)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of cell differentiation involved in phenotypic switching (GO:1905915)"	"regulation of cell differentiation involved in phenotypic switching (GO:1905915)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of sclerenchyma cell differentiation (GO:1904368)"	"regulation of sclerenchyma cell differentiation (GO:1904368)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of metanephric DCT cell differentiation (GO:2000592)"	"regulation of metanephric DCT cell differentiation (GO:2000592)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of timing of cell differentiation (GO:0048505)"	"regulation of timing of cell differentiation (GO:0048505)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of myofibroblast differentiation (GO:1904760)"	"regulation of myofibroblast differentiation (GO:1904760)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"mitochondrial large ribosomal subunit assembly (GO:1902775)"	"mitochondrial large ribosomal subunit assembly (GO:1902775)"	1	9	0.139898126387833	0.381091980899195	"RPF1"	"BP"
"regulation of synergid differentiation (GO:0045697)"	"regulation of synergid differentiation (GO:0045697)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of cytoplasmic translational initiation (GO:1904688)"	"regulation of cytoplasmic translational initiation (GO:1904688)"	1	11	0.194165714692758	0.434367000062865	"EIF3H"	"BP"
"negative regulation of oxidative phosphorylation (GO:0090324)"	"negative regulation of oxidative phosphorylation (GO:0090324)"	1	11	0.194165714692758	0.434367000062865	"CDKN1B"	"BP"
"negative regulation of oxidoreductase activity (GO:0051354)"	"negative regulation of oxidoreductase activity (GO:0051354)"	1	11	0.194165714692758	0.434367000062865	"TMBIM1"	"BP"
"AV node cell-bundle of His cell adhesion involved in cell communication (GO:0086072)"	"AV node cell-bundle of His cell adhesion involved in cell communication (GO:0086072)"	1	6	0.0674973861528959	0.289748394831555	"CXADR"	"BP"
"limb basal epidermal cell differentiation (GO:0060889)"	"limb basal epidermal cell differentiation (GO:0060889)"	1	9	0.139898126387833	0.381091980899195	"GPM6A"	"BP"
"acylglycerol homeostasis (GO:0055090)"	"acylglycerol homeostasis (GO:0055090)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"T cell lineage commitment (GO:0002360)"	"T cell lineage commitment (GO:0002360)"	1	9	0.139898126387833	0.381091980899195	"PTPN22"	"BP"
"positive regulation of protein deubiquitination (GO:1903003)"	"positive regulation of protein deubiquitination (GO:1903003)"	1	14	0.278908893779065	0.522206866358007	"PERP"	"BP"
"negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747)"	"negative regulation of vascular endothelial growth factor signaling pathway (GO:1900747)"	1	13	0.250508439028015	0.485548918482666	"XDH"	"BP"
"positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901838)"	"positive regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter (GO:1901838)"	1	13	0.250508439028015	0.485548918482666	"SMARCB1"	"BP"
"negative regulation of release of cytochrome c from mitochondria (GO:0090201)"	"negative regulation of release of cytochrome c from mitochondria (GO:0090201)"	1	9	0.139898126387833	0.381091980899195	"GPX1"	"BP"
"extracellular exosome assembly (GO:0071971)"	"extracellular exosome assembly (GO:0071971)"	1	14	0.278908893779065	0.522206866358007	"SORT1"	"BP"
"positive regulation of smooth muscle contraction (GO:0045987)"	"positive regulation of smooth muscle contraction (GO:0045987)"	1	7	0.0899572758223751	0.322146465467293	"F2R"	"BP"
"mitochondrial membrane fission (GO:0090149)"	"mitochondrial membrane fission (GO:0090149)"	1	12	0.222195370291585	0.458541858156954	"MUL1"	"BP"
"regulation of formation of translation initiation ternary complex (GO:1901190)"	"regulation of formation of translation initiation ternary complex (GO:1901190)"	1	12	0.222195370291585	0.458541858156954	"EIF3H"	"BP"
"protein polymerization (GO:0051258)"	"protein polymerization (GO:0051258)"	1	6	0.0674973861528959	0.289748394831555	"ANKS4B"	"BP"
"positive regulation of NIK/NF-kappaB signaling (GO:1901224)"	"positive regulation of NIK/NF-kappaB signaling (GO:1901224)"	1	14	0.278908893779065	0.522206866358007	"PTPN22"	"BP"
"regulation of translation in response to stress (GO:0043555)"	"regulation of translation in response to stress (GO:0043555)"	1	17	0.363068340003025	0.590132924810742	"PUM3"	"BP"
"glycogen metabolic process (GO:0005977)"	"glycogen metabolic process (GO:0005977)"	1	11	0.194165714692758	0.434367000062865	"GBE1"	"BP"
"SCF complex assembly (GO:0010265)"	"SCF complex assembly (GO:0010265)"	1	10	0.166646243744261	0.4080344956517	"ANKS4B"	"BP"
"regulation of mitotic sister chromatid segregation (GO:0033047)"	"regulation of mitotic sister chromatid segregation (GO:0033047)"	1	9	0.139898126387833	0.381091980899195	"CUL7"	"BP"
"positive regulation of double-strand break repair via homologous recombination (GO:1905168)"	"positive regulation of double-strand break repair via homologous recombination (GO:1905168)"	1	15	0.307228150110332	0.544643362735838	"MGMT"	"BP"
"translational attenuation (GO:0009386)"	"translational attenuation (GO:0009386)"	1	15	0.307228150110332	0.544643362735838	"PUM3"	"BP"
"regulation of attachment of spindle microtubules to kinetochore (GO:0051988)"	"regulation of attachment of spindle microtubules to kinetochore (GO:0051988)"	1	15	0.307228150110332	0.544643362735838	"E4F1"	"BP"
"positive regulation of lamellipodium assembly (GO:0010592)"	"positive regulation of lamellipodium assembly (GO:0010592)"	1	9	0.139898126387833	0.381091980899195	"CAPZB"	"BP"
"positive regulation of protein homooligomerization (GO:0032464)"	"positive regulation of protein homooligomerization (GO:0032464)"	1	8	0.114220968312741	0.343775169049135	"PMAIP1"	"BP"
"intracellular steroid hormone receptor signaling pathway (GO:0030518)"	"intracellular steroid hormone receptor signaling pathway (GO:0030518)"	1	11	0.194165714692758	0.434367000062865	"NR6A1"	"BP"
"gut granule assembly (GO:1902900)"	"gut granule assembly (GO:1902900)"	1	13	0.250508439028015	0.485548918482666	"SORT1"	"BP"
"cellular response to glial cell derived neurotrophic factor (GO:1990792)"	"cellular response to glial cell derived neurotrophic factor (GO:1990792)"	1	10	0.166646243744261	0.4080344956517	"CPNE3"	"BP"
"sterol homeostasis (GO:0055092)"	"sterol homeostasis (GO:0055092)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"ciliary vesicle assembly (GO:1905556)"	"ciliary vesicle assembly (GO:1905556)"	1	13	0.250508439028015	0.485548918482666	"SORT1"	"BP"
"Cvt vesicle assembly (GO:0071255)"	"Cvt vesicle assembly (GO:0071255)"	1	13	0.250508439028015	0.485548918482666	"SORT1"	"BP"
"positive regulation of mitochondrial fission (GO:0090141)"	"positive regulation of mitochondrial fission (GO:0090141)"	1	17	0.363068340003025	0.590132924810742	"MUL1"	"BP"
"positive regulation of low-density lipoprotein particle receptor biosynthetic process (GO:0045716)"	"positive regulation of low-density lipoprotein particle receptor biosynthetic process (GO:0045716)"	1	9	0.139898126387833	0.381091980899195	"HNRNPK"	"BP"
"positive regulation of synaptic growth at neuromuscular junction (GO:0045887)"	"positive regulation of synaptic growth at neuromuscular junction (GO:0045887)"	1	12	0.222195370291585	0.458541858156954	"BDNF"	"BP"
"positive regulation of low-density lipoprotein receptor activity (GO:1905599)"	"positive regulation of low-density lipoprotein receptor activity (GO:1905599)"	1	10	0.166646243744261	0.4080344956517	"HNRNPK"	"BP"
"negative regulation of mitotic cell cycle, embryonic (GO:0045976)"	"negative regulation of mitotic cell cycle, embryonic (GO:0045976)"	1	13	0.250508439028015	0.485548918482666	"CDKN1B"	"BP"
"stress-induced premature senescence (GO:0090400)"	"stress-induced premature senescence (GO:0090400)"	1	13	0.250508439028015	0.485548918482666	"NSMCE2"	"BP"
"negative regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061179)"	"negative regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061179)"	1	9	0.139898126387833	0.381091980899195	"CDK16"	"BP"
"glycogen catabolic process (GO:0005980)"	"glycogen catabolic process (GO:0005980)"	1	11	0.194165714692758	0.434367000062865	"GBE1"	"BP"
"myelin assembly (GO:0032288)"	"myelin assembly (GO:0032288)"	1	8	0.114220968312741	0.343775169049135	"AMIGO1"	"BP"
"neurotrophin signaling pathway (GO:0038179)"	"neurotrophin signaling pathway (GO:0038179)"	1	10	0.166646243744261	0.4080344956517	"CPNE3"	"BP"
"release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)"	"release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)"	1	5	0.0472849101182788	0.27593616219521	"F2R"	"BP"
"histidine catabolic process to glutamate and formamide (GO:0019556)"	"histidine catabolic process to glutamate and formamide (GO:0019556)"	1	8	0.114220968312741	0.343775169049135	"HNMT"	"BP"
"nitric oxide-cGMP-mediated signaling pathway (GO:0038060)"	"nitric oxide-cGMP-mediated signaling pathway (GO:0038060)"	1	7	0.0899572758223751	0.322146465467293	"CD36"	"BP"
"positive regulation of protein kinase A signaling (GO:0010739)"	"positive regulation of protein kinase A signaling (GO:0010739)"	1	10	0.166646243744261	0.4080344956517	"ADIPOQ"	"BP"
"positive regulation of protein localization to Cajal body (GO:1904871)"	"positive regulation of protein localization to Cajal body (GO:1904871)"	1	9	0.139898126387833	0.381091980899195	"KAT7"	"BP"
"negative regulation of exit from mitosis (GO:0001100)"	"negative regulation of exit from mitosis (GO:0001100)"	1	10	0.166646243744261	0.4080344956517	"RGCC"	"BP"
"negative regulation of endothelial cell chemotaxis (GO:2001027)"	"negative regulation of endothelial cell chemotaxis (GO:2001027)"	1	12	0.222195370291585	0.458541858156954	"THBS1"	"BP"
"negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)"	"negative regulation of platelet-derived growth factor receptor signaling pathway (GO:0010642)"	1	13	0.250508439028015	0.485548918482666	"ADIPOQ"	"BP"
"cardioblast differentiation (GO:0010002)"	"cardioblast differentiation (GO:0010002)"	1	9	0.139898126387833	0.381091980899195	"GPM6A"	"BP"
"regulation of gene expression by genetic imprinting (GO:0006349)"	"regulation of gene expression by genetic imprinting (GO:0006349)"	1	9	0.139898126387833	0.381091980899195	"GPX1"	"BP"
"positive regulation of mitotic G1 cell cycle arrest in response to nitrogen starvation (GO:1903694)"	"positive regulation of mitotic G1 cell cycle arrest in response to nitrogen starvation (GO:1903694)"	1	10	0.166646243744261	0.4080344956517	"RGCC"	"BP"
"positive regulation of brain-derived neurotrophic factor-activated receptor activity (GO:0031553)"	"positive regulation of brain-derived neurotrophic factor-activated receptor activity (GO:0031553)"	1	11	0.194165714692758	0.434367000062865	"BDNF"	"BP"
"negative regulation of axon guidance (GO:1902668)"	"negative regulation of axon guidance (GO:1902668)"	1	12	0.222195370291585	0.458541858156954	"RTN4R"	"BP"
"regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)"	"regulation of mitochondrial membrane permeability involved in apoptotic process (GO:1902108)"	1	11	0.194165714692758	0.434367000062865	"PMAIP1"	"BP"
"superoxide anion generation (GO:0042554)"	"superoxide anion generation (GO:0042554)"	1	7	0.0899572758223751	0.322146465467293	"SOD2"	"BP"
"release of sequestered calcium ion into cytosol (GO:0051209)"	"release of sequestered calcium ion into cytosol (GO:0051209)"	1	6	0.0674973861528959	0.289748394831555	"F2R"	"BP"
"negative regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903070)"	"negative regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903070)"	1	11	0.194165714692758	0.434367000062865	"SGTA"	"BP"
"mitotic nuclear pore complex reassembly (GO:0007087)"	"mitotic nuclear pore complex reassembly (GO:0007087)"	1	11	0.194165714692758	0.434367000062865	"PPP2R1A"	"BP"
"regulation of translational initiation by iron (GO:0006447)"	"regulation of translational initiation by iron (GO:0006447)"	1	11	0.194165714692758	0.434367000062865	"EIF3H"	"BP"
"brassinosteroid homeostasis (GO:0010268)"	"brassinosteroid homeostasis (GO:0010268)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"nuclear export (GO:0051168)"	"nuclear export (GO:0051168)"	1	9	0.139898126387833	0.381091980899195	"PHAX"	"BP"
"dimethylation involved in SSU-rRNA maturation (GO:0000456)"	"dimethylation involved in SSU-rRNA maturation (GO:0000456)"	1	9	0.139898126387833	0.381091980899195	"NOP2"	"BP"
"carnitine shuttle (GO:0006853)"	"carnitine shuttle (GO:0006853)"	1	10	0.166646243744261	0.4080344956517	"UCP2"	"BP"
"abscisic acid homeostasis (GO:1902265)"	"abscisic acid homeostasis (GO:1902265)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"gibberellic acid homeostasis (GO:0010336)"	"gibberellic acid homeostasis (GO:0010336)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"lipid homeostasis (GO:0055088)"	"lipid homeostasis (GO:0055088)"	1	7	0.0899572758223751	0.322146465467293	"ANGPTL3"	"BP"
"activation of cysteine-type endopeptidase activity (GO:0097202)"	"activation of cysteine-type endopeptidase activity (GO:0097202)"	1	6	0.0674973861528959	0.289748394831555	"PERP"	"BP"
"negative regulation of autophagosome maturation (GO:1901097)"	"negative regulation of autophagosome maturation (GO:1901097)"	1	8	0.114220968312741	0.343775169049135	"SMCR8"	"BP"
"establishment of protein localization to membrane (GO:0090150)"	"establishment of protein localization to membrane (GO:0090150)"	1	12	0.222195370291585	0.458541858156954	"RAB38"	"BP"
"myelination of lateral line nerve axons (GO:0048897)"	"myelination of lateral line nerve axons (GO:0048897)"	1	7	0.0899572758223751	0.322146465467293	"AMIGO1"	"BP"
"regulation of cytoplasmic translation (GO:2000765)"	"regulation of cytoplasmic translation (GO:2000765)"	1	15	0.307228150110332	0.544643362735838	"PUM3"	"BP"
"positive regulation of mitochondrial translational initiation (GO:0070134)"	"positive regulation of mitochondrial translational initiation (GO:0070134)"	1	11	0.194165714692758	0.434367000062865	"UHMK1"	"BP"
"posttranslational protein targeting to membrane, docking (GO:0031203)"	"posttranslational protein targeting to membrane, docking (GO:0031203)"	1	9	0.139898126387833	0.381091980899195	"ANKS4B"	"BP"
"myelination (GO:0042552)"	"myelination (GO:0042552)"	1	7	0.0899572758223751	0.322146465467293	"AMIGO1"	"BP"
"oncogene-induced cell senescence (GO:0090402)"	"oncogene-induced cell senescence (GO:0090402)"	1	12	0.222195370291585	0.458541858156954	"NSMCE2"	"BP"
"positive regulation of microtubule polymerization (GO:0031116)"	"positive regulation of microtubule polymerization (GO:0031116)"	1	10	0.166646243744261	0.4080344956517	"GPX1"	"BP"
"regulation of translational elongation (GO:0006448)"	"regulation of translational elongation (GO:0006448)"	1	16	0.335322084017592	0.573085552353332	"PUM3"	"BP"
"regulation of cytoskeleton organization (GO:0051493)"	"regulation of cytoskeleton organization (GO:0051493)"	1	10	0.166646243744261	0.4080344956517	"CAPN2"	"BP"
"vascular smooth muscle contraction (GO:0014829)"	"vascular smooth muscle contraction (GO:0014829)"	1	12	0.222195370291585	0.458541858156954	"EDN3"	"BP"
"regulation of establishment of T cell polarity (GO:1903903)"	"regulation of establishment of T cell polarity (GO:1903903)"	1	12	0.222195370291585	0.458541858156954	"CDH5"	"BP"
"release of sequestered calcium ion into cytosol by Golgi (GO:0061454)"	"release of sequestered calcium ion into cytosol by Golgi (GO:0061454)"	1	5	0.0472849101182788	0.27593616219521	"F2R"	"BP"
"release of sequestered calcium ion into postsynaptic cytosol (GO:0099586)"	"release of sequestered calcium ion into postsynaptic cytosol (GO:0099586)"	1	5	0.0472849101182788	0.27593616219521	"F2R"	"BP"
"release of sequestered calcium ion into presynaptic cytosol (GO:0099585)"	"release of sequestered calcium ion into presynaptic cytosol (GO:0099585)"	1	5	0.0472849101182788	0.27593616219521	"F2R"	"BP"
"modulation by symbiont of host translation (GO:0044073)"	"modulation by symbiont of host translation (GO:0044073)"	1	15	0.307228150110332	0.544643362735838	"PUM3"	"BP"
"fast endocytic recycling (GO:0032457)"	"fast endocytic recycling (GO:0032457)"	1	16	0.335322084017592	0.573085552353332	"RAB17"	"BP"
"regulation of translation, ncRNA-mediated (GO:0045974)"	"regulation of translation, ncRNA-mediated (GO:0045974)"	1	15	0.307228150110332	0.544643362735838	"PUM3"	"BP"
"positive regulation of calcium ion transmembrane transport (GO:1904427)"	"positive regulation of calcium ion transmembrane transport (GO:1904427)"	1	10	0.166646243744261	0.4080344956517	"F2R"	"BP"
"regulation of oskar mRNA translation (GO:0046011)"	"regulation of oskar mRNA translation (GO:0046011)"	1	15	0.307228150110332	0.544643362735838	"PUM3"	"BP"
"tubulin complex assembly (GO:0007021)"	"tubulin complex assembly (GO:0007021)"	1	9	0.139898126387833	0.381091980899195	"ANKS4B"	"BP"
"positive regulation of mitochondrion organization (GO:0010822)"	"positive regulation of mitochondrion organization (GO:0010822)"	1	13	0.250508439028015	0.485548918482666	"MUL1"	"BP"
